2020 DK2,2025 DK2,2030 DK2,2035 DK2,2040 DK2,DATETIME
307.87,470,190,110,330,13-03-2019 22:00:00
292.13,420,120,110,330,13-03-2019 23:00:00
281.23,310,110,110,230,13-03-2019 00:00:00
180.30,330,110,110,160,14-03-2019 01:00:00
165.97,330,110,110,160,14-03-2019 02:00:00
186.49,250,110,110,110,14-03-2019 03:00:00
261.31,250,170,330,330,14-03-2019 04:00:00
280.10,330,270,330,330,14-03-2019 05:00:00
305.84,430,300,400,540,14-03-2019 06:00:00
312.48,450,370,510,570,14-03-2019 07:00:00
327.70,460,370,510,560,14-03-2019 08:00:00
335.90,430,370,490,540,14-03-2019 09:00:00
333.44,430,370,440,520,14-03-2019 10:00:00
330.08,410,370,400,330,14-03-2019 11:00:00
325.38,410,370,320,300,14-03-2019 12:00:00
324.04,390,300,300,280,14-03-2019 13:00:00
321.21,390,300,290,270,14-03-2019 14:00:00
320.31,370,300,290,290,14-03-2019 15:00:00
320.16,390,300,300,290,14-03-2019 16:00:00
320.31,390,300,300,300,14-03-2019 17:00:00
326.13,360,300,290,300,14-03-2019 18:00:00
330.46,280,290,290,300,14-03-2019 19:00:00
325.61,250,270,110,280,14-03-2019 20:00:00
320.24,250,270,290,300,14-03-2019 21:00:00
313.82,280,290,290,290,14-03-2019 22:00:00
308.23,340,290,290,290,14-03-2019 23:00:00
301.36,280,290,250,110,14-03-2019 00:00:00
306.38,280,280,110,110,15-03-2019 01:00:00
300.79,280,270,110,110,15-03-2019 02:00:00
301.68,270,270,110,110,15-03-2019 03:00:00
305.11,270,270,110,110,15-03-2019 04:00:00
307.65,270,280,290,300,15-03-2019 05:00:00
314.07,280,290,290,300,15-03-2019 06:00:00
321.75,280,290,290,300,15-03-2019 07:00:00
335.71,280,280,290,300,15-03-2019 08:00:00
337.05,280,280,290,300,15-03-2019 09:00:00
335.41,280,110,290,330,15-03-2019 10:00:00
333.17,270,110,20,20,15-03-2019 11:00:00
330.04,150,80,20,20,15-03-2019 12:00:00
327.42,150,30,20,20,15-03-2019 13:00:00
324.59,160,80,20,20,15-03-2019 14:00:00
321.90,160,110,30,20,15-03-2019 15:00:00
321.01,270,140,110,80,15-03-2019 16:00:00
321.75,290,290,120,110,15-03-2019 17:00:00
323.47,350,300,290,300,15-03-2019 18:00:00
326.16,390,320,320,300,15-03-2019 19:00:00
320.41,390,320,300,310,15-03-2019 20:00:00
239.23,350,300,300,290,15-03-2019 21:00:00
128.27,340,290,290,290,15-03-2019 22:00:00
0.52,300,290,280,160,15-03-2019 23:00:00
80.51,280,280,110,110,15-03-2019 00:00:00
37.84,270,110,30,240,16-03-2019 01:00:00
-17.61,250,80,40,240,16-03-2019 02:00:00
0.07,190,80,40,240,16-03-2019 03:00:00
-14.63,190,80,30,190,16-03-2019 04:00:00
15.08,190,200,190,300,16-03-2019 05:00:00
17.39,190,200,290,300,16-03-2019 06:00:00
74.41,190,230,290,300,16-03-2019 07:00:00
161.13,190,290,290,300,16-03-2019 08:00:00
208.45,220,290,300,330,16-03-2019 09:00:00
255.10,290,300,320,440,16-03-2019 10:00:00
311.97,230,300,320,470,16-03-2019 11:00:00
309.06,230,300,320,470,16-03-2019 12:00:00
299.58,230,300,320,470,16-03-2019 13:00:00
287.86,110,80,20,30,16-03-2019 14:00:00
287.86,110,40,30,30,16-03-2019 15:00:00
300.63,150,80,30,30,16-03-2019 16:00:00
307.12,190,110,80,240,16-03-2019 17:00:00
313.54,300,150,190,300,16-03-2019 18:00:00
320.18,340,300,290,160,16-03-2019 19:00:00
315.85,350,320,300,300,16-03-2019 20:00:00
308.46,350,290,290,290,16-03-2019 21:00:00
306.45,340,290,280,280,16-03-2019 22:00:00
303.39,340,290,280,280,16-03-2019 23:00:00
287.64,290,290,250,110,16-03-2019 00:00:00
-17.16,280,280,110,80,17-03-2019 01:00:00
-24.93,280,280,110,80,17-03-2019 02:00:00
-69.63,280,280,110,80,17-03-2019 03:00:00
-100.97,280,280,110,80,17-03-2019 04:00:00
-46.49,290,290,260,110,17-03-2019 05:00:00
-73.88,280,280,140,80,17-03-2019 06:00:00
-84.85,340,290,280,280,17-03-2019 07:00:00
-49.33,350,300,300,290,17-03-2019 08:00:00
-17.99,350,290,290,290,17-03-2019 09:00:00
13.51,340,290,280,80,17-03-2019 10:00:00
19.40,340,280,80,30,17-03-2019 11:00:00
19.33,340,240,80,30,17-03-2019 12:00:00
19.03,340,220,80,30,17-03-2019 13:00:00
-17.39,340,280,110,30,17-03-2019 14:00:00
-17.76,340,290,110,80,17-03-2019 15:00:00
-17.31,350,290,280,110,17-03-2019 16:00:00
-17.09,390,300,300,280,17-03-2019 17:00:00
78.51,410,320,300,300,17-03-2019 18:00:00
215.45,330,290,300,330,17-03-2019 19:00:00
273.59,250,270,190,330,17-03-2019 20:00:00
228.66,250,110,130,260,17-03-2019 21:00:00
174.18,280,290,110,240,17-03-2019 22:00:00
193.59,280,290,110,110,17-03-2019 23:00:00
128.51,280,290,110,100,17-03-2019 00:00:00
131.72,280,290,150,110,18-03-2019 01:00:00
95.97,330,290,290,270,18-03-2019 02:00:00
106.50,340,290,290,110,18-03-2019 03:00:00
107.84,360,290,300,110,18-03-2019 04:00:00
45.00,390,330,300,110,18-03-2019 05:00:00
167.99,390,290,290,110,18-03-2019 06:00:00
318.22,390,300,300,130,18-03-2019 07:00:00
335.16,420,370,300,300,18-03-2019 08:00:00
330.01,420,370,400,330,18-03-2019 09:00:00
322.47,410,380,420,430,18-03-2019 10:00:00
320.01,410,380,350,300,18-03-2019 11:00:00
316.73,390,320,300,290,18-03-2019 12:00:00
315.90,390,300,300,110,18-03-2019 13:00:00
315.83,350,300,290,110,18-03-2019 14:00:00
314.64,350,300,280,290,18-03-2019 15:00:00
314.11,360,300,320,300,18-03-2019 16:00:00
314.86,390,370,330,300,18-03-2019 17:00:00
321.20,400,370,300,300,18-03-2019 18:00:00
333.22,410,370,330,330,18-03-2019 19:00:00
336.05,420,330,330,330,18-03-2019 20:00:00
330.23,420,330,300,330,18-03-2019 21:00:00
320.61,410,370,330,330,18-03-2019 22:00:00
311.20,400,370,300,330,18-03-2019 23:00:00
274.41,380,330,300,300,18-03-2019 00:00:00
291.66,350,300,330,300,19-03-2019 01:00:00
287.25,340,300,300,290,19-03-2019 02:00:00
279.49,330,290,300,280,19-03-2019 03:00:00
272.18,340,300,300,290,19-03-2019 04:00:00
301.43,340,300,300,280,19-03-2019 05:00:00
319.12,340,300,300,280,19-03-2019 06:00:00
339.27,360,320,330,300,19-03-2019 07:00:00
382.63,400,370,330,330,19-03-2019 08:00:00
405.84,400,320,330,300,19-03-2019 09:00:00
370.84,390,300,300,300,19-03-2019 10:00:00
345.62,350,290,280,310,19-03-2019 11:00:00
335.32,340,280,220,330,19-03-2019 12:00:00
331.21,290,140,160,330,19-03-2019 13:00:00
328.00,280,160,190,330,19-03-2019 14:00:00
326.51,280,140,160,330,19-03-2019 15:00:00
327.48,280,110,160,300,19-03-2019 16:00:00
332.93,340,280,110,110,19-03-2019 17:00:00
365.39,370,300,300,280,19-03-2019 18:00:00
411.74,400,300,300,130,19-03-2019 19:00:00
442.34,330,290,290,110,19-03-2019 20:00:00
379.65,280,290,240,110,19-03-2019 21:00:00
338.45,390,320,290,190,19-03-2019 22:00:00
326.21,350,290,290,280,19-03-2019 23:00:00
314.12,340,290,280,110,19-03-2019 00:00:00
305.05,280,290,190,110,20-03-2019 01:00:00
270.87,280,290,250,110,20-03-2019 02:00:00
261.54,290,290,280,110,20-03-2019 03:00:00
256.17,290,290,260,110,20-03-2019 04:00:00
258.86,340,290,240,110,20-03-2019 05:00:00
285.50,340,290,250,110,20-03-2019 06:00:00
317.81,340,290,290,110,20-03-2019 07:00:00
349.89,350,320,290,280,20-03-2019 08:00:00
327.21,390,300,300,300,20-03-2019 09:00:00
319.97,350,290,280,110,20-03-2019 10:00:00
314.37,340,220,110,30,20-03-2019 11:00:00
309.97,280,110,40,20,20-03-2019 12:00:00
306.46,270,110,30,20,20-03-2019 13:00:00
305.42,260,110,30,20,20-03-2019 14:00:00
306.17,270,110,30,20,20-03-2019 15:00:00
308.63,270,110,80,30,20-03-2019 16:00:00
314.15,290,280,260,80,20-03-2019 17:00:00
339.45,350,290,280,280,20-03-2019 18:00:00
365.19,380,320,300,300,20-03-2019 19:00:00
327.06,280,290,250,110,20-03-2019 20:00:00
321.91,280,290,290,110,20-03-2019 21:00:00
321.84,350,300,290,280,20-03-2019 22:00:00
320.64,340,290,290,110,20-03-2019 23:00:00
296.69,280,290,250,110,20-03-2019 00:00:00
275.66,270,270,190,110,21-03-2019 01:00:00
258.94,270,270,110,110,21-03-2019 02:00:00
250.06,270,270,110,110,21-03-2019 03:00:00
246.55,280,290,280,110,21-03-2019 04:00:00
247.00,280,290,290,270,21-03-2019 05:00:00
289.84,280,290,280,110,21-03-2019 06:00:00
306.85,330,300,290,240,21-03-2019 07:00:00
321.63,390,300,300,300,21-03-2019 08:00:00
335.13,390,310,300,300,21-03-2019 09:00:00
308.04,350,290,300,120,21-03-2019 10:00:00
299.09,340,290,260,110,21-03-2019 11:00:00
294.09,300,280,110,110,21-03-2019 12:00:00
264.39,290,270,160,270,21-03-2019 13:00:00
257.45,290,270,290,300,21-03-2019 14:00:00
258.27,290,270,290,300,21-03-2019 15:00:00
274.69,300,280,110,110,21-03-2019 16:00:00
297.37,350,300,280,320,21-03-2019 17:00:00
319.54,390,320,320,330,21-03-2019 18:00:00
348.49,410,330,400,530,21-03-2019 19:00:00
311.33,420,330,330,330,21-03-2019 20:00:00
305.88,410,320,300,330,21-03-2019 21:00:00
309.61,410,370,290,330,21-03-2019 22:00:00
312.97,410,320,290,330,21-03-2019 23:00:00
293.12,410,320,330,540,21-03-2019 00:00:00
291.05,340,290,330,530,22-03-2019 01:00:00
268.29,350,290,330,330,22-03-2019 02:00:00
273.81,350,300,370,450,22-03-2019 03:00:00
271.57,350,300,330,450,22-03-2019 04:00:00
284.86,340,300,400,450,22-03-2019 05:00:00
302.47,340,300,400,450,22-03-2019 06:00:00
339.11,350,300,330,360,22-03-2019 07:00:00
380.45,350,300,330,330,22-03-2019 08:00:00
367.17,370,310,300,300,22-03-2019 09:00:00
329.48,380,300,300,300,22-03-2019 10:00:00
311.42,350,290,290,110,22-03-2019 11:00:00
302.92,340,290,190,110,22-03-2019 12:00:00
299.03,340,290,190,110,22-03-2019 13:00:00
293.51,340,290,280,280,22-03-2019 14:00:00
288.66,340,300,290,300,22-03-2019 15:00:00
287.17,350,300,300,300,22-03-2019 16:00:00
292.32,390,370,300,300,22-03-2019 17:00:00
328.74,410,380,330,330,22-03-2019 18:00:00
350.08,420,410,470,530,22-03-2019 19:00:00
304.18,420,370,420,330,22-03-2019 20:00:00
300.15,420,370,330,330,22-03-2019 21:00:00
298.44,410,370,330,330,22-03-2019 22:00:00
297.77,410,370,400,530,22-03-2019 23:00:00
277.02,410,370,400,520,22-03-2019 00:00:00
265.12,390,370,400,450,23-03-2019 01:00:00
260.72,350,370,400,430,23-03-2019 02:00:00
260.42,350,320,330,330,23-03-2019 03:00:00
246.99,350,320,330,330,23-03-2019 04:00:00
246.62,350,320,330,330,23-03-2019 05:00:00
258.19,350,310,330,430,23-03-2019 06:00:00
273.41,350,320,350,330,23-03-2019 07:00:00
289.97,360,320,330,310,23-03-2019 08:00:00
286.76,390,370,330,330,23-03-2019 09:00:00
278.93,390,370,330,340,23-03-2019 10:00:00
257.66,390,370,330,440,23-03-2019 11:00:00
238.41,390,370,330,440,23-03-2019 12:00:00
222.52,390,370,320,330,23-03-2019 13:00:00
216.85,390,320,320,330,23-03-2019 14:00:00
210.80,390,330,330,440,23-03-2019 15:00:00
220.28,390,370,400,480,23-03-2019 16:00:00
234.16,410,380,460,540,23-03-2019 17:00:00
276.09,420,440,490,540,23-03-2019 18:00:00
303.55,430,460,500,560,23-03-2019 19:00:00
298.26,460,490,540,590,23-03-2019 20:00:00
298.55,460,460,550,600,23-03-2019 21:00:00
291.76,430,370,510,580,23-03-2019 22:00:00
292.88,430,370,510,560,23-03-2019 23:00:00
283.03,430,370,500,550,23-03-2019 00:00:00
292.19,430,370,490,540,24-03-2019 01:00:00
269.05,420,370,490,540,24-03-2019 02:00:00
257.11,420,370,490,540,24-03-2019 03:00:00
250.84,410,370,490,540,24-03-2019 04:00:00
252.63,410,370,490,540,24-03-2019 05:00:00
255.24,410,440,480,530,24-03-2019 06:00:00
256.14,430,450,500,550,24-03-2019 07:00:00
261.07,460,460,500,560,24-03-2019 08:00:00
273.16,450,460,500,550,24-03-2019 09:00:00
267.26,430,440,490,530,24-03-2019 10:00:00
252.11,430,440,470,510,24-03-2019 11:00:00
238.90,430,430,440,460,24-03-2019 12:00:00
232.11,420,420,420,460,24-03-2019 13:00:00
190.61,420,420,420,460,24-03-2019 14:00:00
191.73,420,430,440,480,24-03-2019 15:00:00
228.38,420,430,490,530,24-03-2019 16:00:00
235.62,430,450,500,560,24-03-2019 17:00:00
260.10,450,460,520,590,24-03-2019 18:00:00
292.64,460,510,570,620,24-03-2019 19:00:00
301.89,470,510,570,630,24-03-2019 20:00:00
292.93,470,490,570,620,24-03-2019 21:00:00
271.81,470,510,570,620,24-03-2019 22:00:00
257.26,450,490,550,620,24-03-2019 23:00:00
223.82,430,460,510,590,24-03-2019 00:00:00
181.66,430,380,510,560,25-03-2019 01:00:00
167.92,420,370,490,560,25-03-2019 02:00:00
171.73,410,370,490,540,25-03-2019 03:00:00
155.91,410,370,490,540,25-03-2019 04:00:00
160.98,410,370,490,550,25-03-2019 05:00:00
216.21,410,330,490,540,25-03-2019 06:00:00
294.20,430,460,500,550,25-03-2019 07:00:00
310.10,450,460,510,560,25-03-2019 08:00:00
320.55,450,460,510,540,25-03-2019 09:00:00
312.71,430,370,490,540,25-03-2019 10:00:00
307.49,420,370,480,530,25-03-2019 11:00:00
304.05,420,420,460,530,25-03-2019 12:00:00
298.38,420,420,480,530,25-03-2019 13:00:00
296.52,420,420,480,530,25-03-2019 14:00:00
294.05,430,440,480,530,25-03-2019 15:00:00
293.46,430,370,490,530,25-03-2019 16:00:00
294.80,430,370,330,330,25-03-2019 17:00:00
301.14,450,370,330,330,25-03-2019 18:00:00
311.29,460,300,330,330,25-03-2019 19:00:00
346.67,470,290,330,330,25-03-2019 20:00:00
316.07,420,290,300,300,25-03-2019 21:00:00
300.99,280,290,300,300,25-03-2019 22:00:00
298.46,280,290,290,330,25-03-2019 23:00:00
280.32,280,290,290,330,25-03-2019 00:00:00
248.19,280,290,290,330,26-03-2019 01:00:00
229.83,360,290,290,300,26-03-2019 02:00:00
224.45,360,290,290,300,26-03-2019 03:00:00
224.00,360,290,290,290,26-03-2019 04:00:00
224.15,410,330,300,300,26-03-2019 05:00:00
242.59,410,330,300,300,26-03-2019 06:00:00
291.11,430,370,300,320,26-03-2019 07:00:00
319.47,450,370,330,330,26-03-2019 08:00:00
319.10,450,410,500,540,26-03-2019 09:00:00
267.97,430,420,490,530,26-03-2019 10:00:00
242.89,420,380,420,510,26-03-2019 11:00:00
243.19,410,380,420,510,26-03-2019 12:00:00
305.36,410,380,420,510,26-03-2019 13:00:00
306.63,410,380,420,510,26-03-2019 14:00:00
303.42,420,380,470,520,26-03-2019 15:00:00
305.36,430,420,480,520,26-03-2019 16:00:00
309.25,430,370,490,530,26-03-2019 17:00:00
326.26,440,370,500,550,26-03-2019 18:00:00
358.66,460,460,510,590,26-03-2019 19:00:00
368.74,470,460,510,600,26-03-2019 20:00:00
346.42,430,440,500,560,26-03-2019 21:00:00
323.73,430,450,500,560,26-03-2019 22:00:00
315.59,430,440,500,560,26-03-2019 23:00:00
286.78,410,440,490,540,26-03-2019 00:00:00
273.36,410,420,490,530,27-03-2019 01:00:00
259.85,410,370,480,530,27-03-2019 02:00:00
255.82,410,370,480,530,27-03-2019 03:00:00
249.10,410,370,470,530,27-03-2019 04:00:00
254.85,410,370,470,530,27-03-2019 05:00:00
282.39,410,370,420,530,27-03-2019 06:00:00
306.06,420,430,480,540,27-03-2019 07:00:00
343.38,430,440,480,540,27-03-2019 08:00:00
342.71,420,390,440,520,27-03-2019 09:00:00
328.00,410,370,400,460,27-03-2019 10:00:00
309.64,380,300,330,330,27-03-2019 11:00:00
303.15,360,300,320,470,27-03-2019 12:00:00
298.59,360,300,320,530,27-03-2019 13:00:00
295.46,360,300,330,330,27-03-2019 14:00:00
289.26,390,320,330,330,27-03-2019 15:00:00
294.64,410,370,400,540,27-03-2019 16:00:00
292.47,410,390,460,540,27-03-2019 17:00:00
309.71,430,440,490,540,27-03-2019 18:00:00
329.72,450,460,520,560,27-03-2019 19:00:00
357.64,450,460,520,560,27-03-2019 20:00:00
328.38,430,450,500,560,27-03-2019 21:00:00
307.70,430,460,520,560,27-03-2019 22:00:00
304.79,430,450,500,560,27-03-2019 23:00:00
275.60,420,440,490,550,27-03-2019 00:00:00
244.37,410,440,490,540,28-03-2019 01:00:00
251.38,410,370,490,540,28-03-2019 02:00:00
249.22,410,370,480,540,28-03-2019 03:00:00
248.55,410,370,480,540,28-03-2019 04:00:00
247.28,410,370,490,540,28-03-2019 05:00:00
273.78,410,370,460,540,28-03-2019 06:00:00
332.09,420,370,490,540,28-03-2019 07:00:00
366.81,430,440,490,530,28-03-2019 08:00:00
364.27,430,440,480,530,28-03-2019 09:00:00
349.26,410,390,420,460,28-03-2019 10:00:00
329.40,410,370,400,310,28-03-2019 11:00:00
323.73,410,370,320,300,28-03-2019 12:00:00
317.61,410,330,300,290,28-03-2019 13:00:00
316.49,400,320,300,290,28-03-2019 14:00:00
321.49,400,370,330,310,28-03-2019 15:00:00
329.18,400,370,400,330,28-03-2019 16:00:00
332.02,400,370,420,510,28-03-2019 17:00:00
350.76,430,370,390,510,28-03-2019 18:00:00
359.57,450,330,330,400,28-03-2019 19:00:00
393.99,460,330,330,360,28-03-2019 20:00:00
347.99,430,270,290,330,28-03-2019 21:00:00
324.63,420,290,290,300,28-03-2019 22:00:00
316.41,420,290,290,300,28-03-2019 23:00:00
293.57,430,330,290,300,28-03-2019 00:00:00
293.25,410,330,330,330,29-03-2019 01:00:00
254.58,410,330,310,330,29-03-2019 02:00:00
257.12,400,370,330,300,29-03-2019 03:00:00
257.34,400,370,400,510,29-03-2019 04:00:00
261.22,390,370,420,530,29-03-2019 05:00:00
284.00,400,370,420,530,29-03-2019 06:00:00
321.62,400,370,420,510,29-03-2019 07:00:00
361.64,410,380,420,440,29-03-2019 08:00:00
355.52,410,380,400,310,29-03-2019 09:00:00
321.55,400,370,320,300,29-03-2019 10:00:00
285.19,390,300,300,240,29-03-2019 11:00:00
257.49,350,290,290,290,29-03-2019 12:00:00
249.58,340,290,290,300,29-03-2019 13:00:00
245.40,300,280,290,300,29-03-2019 14:00:00
241.89,290,280,290,290,29-03-2019 15:00:00
247.34,300,290,300,300,29-03-2019 16:00:00
268.84,350,320,400,460,29-03-2019 17:00:00
328.49,400,380,440,530,29-03-2019 18:00:00
300.64,410,440,490,550,29-03-2019 19:00:00
296.16,430,460,510,560,29-03-2019 20:00:00
298.11,430,450,510,560,29-03-2019 21:00:00
282.35,410,440,500,550,29-03-2019 22:00:00
278.47,410,440,490,540,29-03-2019 23:00:00
279.29,410,440,490,540,29-03-2019 00:00:00
279.86,410,420,480,540,30-03-2019 01:00:00
273.81,390,380,420,530,30-03-2019 02:00:00
256.49,390,400,460,530,30-03-2019 03:00:00
258.36,390,380,420,530,30-03-2019 04:00:00
269.33,370,380,420,530,30-03-2019 05:00:00
261.42,370,380,420,530,30-03-2019 06:00:00
250.15,390,380,400,530,30-03-2019 07:00:00
248.06,390,380,400,440,30-03-2019 08:00:00
260.75,390,370,360,310,30-03-2019 09:00:00
247.61,390,320,300,310,30-03-2019 10:00:00
236.11,360,300,300,290,30-03-2019 11:00:00
218.27,350,300,290,290,30-03-2019 12:00:00
214.76,340,290,290,300,30-03-2019 13:00:00
193.49,340,290,290,300,30-03-2019 14:00:00
189.98,340,290,290,300,30-03-2019 15:00:00
218.35,340,300,300,300,30-03-2019 16:00:00
239.02,360,370,400,460,30-03-2019 17:00:00
272.32,410,440,470,530,30-03-2019 18:00:00
279.41,430,450,500,550,30-03-2019 19:00:00
277.99,450,490,520,590,30-03-2019 20:00:00
261.94,450,460,520,600,30-03-2019 21:00:00
251.41,430,460,510,580,30-03-2019 22:00:00
231.18,430,450,500,560,30-03-2019 23:00:00
200.06,420,450,500,560,30-03-2019 00:00:00
229.15,410,440,490,550,31-03-2019 01:00:00
215.57,410,370,490,540,31-03-2019 02:00:00
,410,370,490,540,31-03-2019 03:00:00
187.13,410,370,490,540,31-03-2019 04:00:00
167.72,420,370,490,560,31-03-2019 05:00:00
185.86,430,440,500,560,31-03-2019 06:00:00
201.23,450,460,510,580,31-03-2019 07:00:00
233.18,460,490,520,580,31-03-2019 08:00:00
246.84,460,460,500,560,31-03-2019 09:00:00
244.68,430,450,490,540,31-03-2019 10:00:00
215.12,430,440,470,530,31-03-2019 11:00:00
187.87,420,420,420,510,31-03-2019 12:00:00
187.72,410,380,400,460,31-03-2019 13:00:00
78.08,410,380,400,380,31-03-2019 14:00:00
8.29,410,380,420,460,31-03-2019 15:00:00
11.05,410,380,420,510,31-03-2019 16:00:00
85.91,420,370,470,530,31-03-2019 17:00:00
199.52,430,460,500,550,31-03-2019 18:00:00
258.86,450,460,510,560,31-03-2019 19:00:00
283.49,460,490,550,600,31-03-2019 20:00:00
312.00,460,460,540,600,31-03-2019 21:00:00
291.70,460,490,550,600,31-03-2019 22:00:00
300.81,430,370,510,580,31-03-2019 23:00:00
279.98,430,370,510,560,31-03-2019 00:00:00
231.84,430,370,500,560,4/1/2019 1:00
223.63,420,370,500,550,4/1/2019 2:00
231.91,410,370,490,540,4/1/2019 3:00
237.66,410,370,490,550,4/1/2019 4:00
241.84,430,380,500,560,4/1/2019 5:00
280.73,430,460,500,560,4/1/2019 6:00
348.50,450,490,510,560,4/1/2019 7:00
425.09,460,490,520,570,4/1/2019 8:00
399.78,460,460,510,560,4/1/2019 9:00
342.98,430,370,490,540,4/1/2019 10:00
314.99,420,440,460,530,4/1/2019 11:00
299.09,410,380,400,460,4/1/2019 12:00
292.60,410,370,340,300,4/1/2019 13:00
290.95,390,370,330,300,4/1/2019 14:00
277.67,390,370,400,310,4/1/2019 15:00
275.65,390,370,400,380,4/1/2019 16:00
282.07,410,380,420,510,4/1/2019 17:00
286.85,420,370,490,530,4/1/2019 18:00
303.20,430,370,500,550,4/1/2019 19:00
336.64,450,460,520,580,4/1/2019 20:00
336.34,430,460,510,580,4/1/2019 21:00
294.16,430,370,510,590,4/1/2019 22:00
267.22,340,370,510,560,4/1/2019 23:00
228.78,420,370,500,540,4/1/2019 0:00
217.27,410,370,490,530,4/2/2019 1:00
201.00,410,370,440,520,4/2/2019 2:00
189.80,400,370,330,520,4/2/2019 3:00
187.79,410,370,470,530,4/2/2019 4:00
205.40,410,440,480,530,4/2/2019 5:00
259.22,420,370,480,540,4/2/2019 6:00
295.79,430,370,500,550,4/2/2019 7:00
318.93,450,330,500,550,4/2/2019 8:00
314.67,360,330,490,530,4/2/2019 9:00
302.28,380,370,440,520,4/2/2019 10:00
294.07,410,370,420,330,4/2/2019 11:00
288.77,410,370,320,300,4/2/2019 12:00
285.71,390,320,300,290,4/2/2019 13:00
279.07,390,300,300,290,4/2/2019 14:00
261.61,390,300,300,300,4/2/2019 15:00
258.84,400,320,330,300,4/2/2019 16:00
259.89,410,370,420,450,4/2/2019 17:00
274.52,430,370,480,530,4/2/2019 18:00
291.31,430,370,500,560,4/2/2019 19:00
295.34,450,290,510,510,4/2/2019 20:00
287.95,430,290,420,510,4/2/2019 21:00
271.68,360,290,330,510,4/2/2019 22:00
234.21,390,290,330,510,4/2/2019 23:00
206.67,410,370,330,330,4/2/2019 0:00
238.12,410,370,330,330,4/3/2019 1:00
235.14,410,370,400,540,4/3/2019 2:00
232.00,400,410,440,530,4/3/2019 3:00
232.82,410,430,470,540,4/3/2019 4:00
243.13,410,430,490,540,4/3/2019 5:00
268.73,420,430,490,540,4/3/2019 6:00
307.32,430,450,500,560,4/3/2019 7:00
366.29,450,390,510,560,4/3/2019 8:00
391.30,450,410,490,520,4/3/2019 9:00
408.47,430,440,480,520,4/3/2019 10:00
369.28,420,380,420,470,4/3/2019 11:00
358.23,410,370,400,310,4/3/2019 12:00
335.99,400,320,400,310,4/3/2019 13:00
321.80,400,320,400,300,4/3/2019 14:00
311.80,400,370,400,430,4/3/2019 15:00
309.64,410,370,400,330,4/3/2019 16:00
311.50,410,370,420,330,4/3/2019 17:00
318.59,430,370,490,540,4/3/2019 18:00
339.20,430,370,490,550,4/3/2019 19:00
383.09,430,370,500,560,4/3/2019 20:00
390.70,430,370,440,550,4/3/2019 21:00
329.04,430,290,330,300,4/3/2019 22:00
291.87,430,290,330,330,4/3/2019 23:00
273.06,410,330,440,330,4/3/2019 0:00
265.72,390,290,300,330,4/4/2019 1:00
262.14,410,370,330,330,4/4/2019 2:00
246.31,410,370,440,400,4/4/2019 3:00
243.25,410,440,470,520,4/4/2019 4:00
254.75,410,440,490,530,4/4/2019 5:00
275.12,420,440,480,530,4/4/2019 6:00
333.42,430,460,500,550,4/4/2019 7:00
400.37,450,370,490,550,4/4/2019 8:00
446.80,430,370,330,330,4/4/2019 9:00
350.21,360,330,330,300,4/4/2019 10:00
358.27,280,290,290,300,4/4/2019 11:00
350.81,280,280,290,240,4/4/2019 12:00
304.90,280,280,290,300,4/4/2019 13:00
308.41,280,280,290,300,4/4/2019 14:00
288.04,280,290,290,300,4/4/2019 15:00
285.87,280,290,290,300,4/4/2019 16:00
284.38,280,290,290,290,4/4/2019 17:00
299.16,280,270,290,290,4/4/2019 18:00
337.60,280,270,290,300,4/4/2019 19:00
376.93,280,270,290,300,4/4/2019 20:00
365.21,250,270,290,300,4/4/2019 21:00
327.00,280,270,250,110,4/4/2019 22:00
287.29,280,270,110,110,4/4/2019 23:00
274.68,280,270,110,110,4/4/2019 0:00
263.93,280,270,130,110,4/5/2019 1:00
264.75,280,270,250,110,4/5/2019 2:00
257.43,340,290,290,110,4/5/2019 3:00
251.98,340,290,290,110,4/5/2019 4:00
269.97,360,290,300,280,4/5/2019 5:00
288.33,360,290,300,300,4/5/2019 6:00
334.69,410,290,300,330,4/5/2019 7:00
396.79,430,350,400,510,4/5/2019 8:00
437.91,430,370,490,530,4/5/2019 9:00
400.37,430,370,480,530,4/5/2019 10:00
347.67,420,370,460,520,4/5/2019 11:00
328.49,410,430,420,450,4/5/2019 12:00
307.37,410,420,400,430,4/5/2019 13:00
299.16,410,380,400,440,4/5/2019 14:00
288.41,390,380,400,450,4/5/2019 15:00
286.17,410,380,400,530,4/5/2019 16:00
288.41,410,420,420,530,4/5/2019 17:00
305.73,410,440,480,540,4/5/2019 18:00
331.03,430,370,490,540,4/5/2019 19:00
352.52,430,370,500,560,4/5/2019 20:00
350.36,430,370,510,560,4/5/2019 21:00
301.99,430,330,400,550,4/5/2019 22:00
294.68,410,320,400,540,4/5/2019 23:00
292.29,410,320,400,360,4/5/2019 0:00
306.95,400,300,330,400,4/6/2019 1:00
297.54,370,300,330,400,4/6/2019 2:00
285.97,350,320,400,430,4/6/2019 3:00
269.48,350,330,400,340,4/6/2019 4:00
269.70,350,340,400,420,4/6/2019 5:00
278.21,350,370,400,330,4/6/2019 6:00
292.62,350,370,400,330,4/6/2019 7:00
313.74,390,380,400,360,4/6/2019 8:00
328.89,390,370,400,460,4/6/2019 9:00
347.18,390,370,360,460,4/6/2019 10:00
318.89,360,300,330,540,4/6/2019 11:00
305.38,340,290,400,540,4/6/2019 12:00
257.98,290,300,400,540,4/6/2019 13:00
