h2vmba3uEV22,h2vmba2uEV22,h2v0ba3uEV22,h2v0ba2uEV22,h2v0ba1uEV22,h1vmba2uEV22,h1v0ba3uEV22,h1v0ba2uEV22,h1v0ba1uEV22,A2vmba2uEV12,A2v0ba3uEV12,A2v0ba2uEV12,A2v0ba1uEV12,A1vmba2uEV12,A1v0ba3uEV12,A1v0ba2uEV12,A1v0ba1uEV12
1.377887706,1.072887115,1.223758963,1.042582101,0.867989137,0.880589328,1.102563662,0.773416161,0.613506984,0.876948109,0.961691776,0.803939013,0.759393839,0.708935426,0.831475904,0.60756569,0.657049898
1.430007229,0.98809871,1.20418203,0.979748331,0.730286845,0.789846079,1.065353196,0.73660356,0.588592505,0.842461451,0.971416013,0.761171383,0.590722076,0.676756101,0.827925262,0.58163682,0.592898027
1.390535036,0.92502883,1.099691926,0.918700468,0.70792805,0.761446529,0.995739538,0.700770451,0.576797383,0.790640308,0.956766537,0.73384822,0.622888373,0.635538169,0.761625741,0.561902668,0.629447403
1.2581253,0.871250334,1.02785574,0.87495005,0.761253816,0.750240247,0.939177549,0.678571594,0.593113578,0.718804073,0.863832024,0.71549041,0.601795446,0.59245435,0.748294364,0.555644934,0.588633188
1.193876779,0.854956481,0.984958763,0.851665883,0.755435932,0.722263121,0.911128127,0.660452111,0.575096842,0.728596348,0.837146221,0.654284452,0.598121084,0.501674434,0.720919682,0.557597169,0.569120237
1.1975143,0.824939758,0.923199551,0.830318554,0.725963103,0.717319231,0.876072141,0.646941565,0.69092474,0.626288211,0.783680728,0.649978544,0.526501321,0.507632316,0.653483249,0.541409994,0.601214558
1.174692043,0.825292208,0.890581643,0.803417225,0.65503732,0.696767945,0.848783338,0.627023991,0.606357985,0.627891888,0.77894988,0.647388503,0.500026686,0.487642416,0.647684848,0.519251385,0.547425828
1.218125714,0.864350913,0.893704951,0.815257955,0.671238146,0.715685093,0.84119339,0.625035221,0.624954189,0.752925327,0.729031341,0.670503383,0.545370179,0.570395759,0.622790856,0.537883126,0.591593654
1.250741043,0.920766579,0.910059118,0.854997359,0.77066566,0.76290293,0.862353639,0.661716782,0.578142122,0.774289504,0.731160476,0.697162922,0.739558049,0.61281117,0.643885542,0.550064907,0.562992301
1.27373543,0.956193118,0.963490981,0.921850695,0.877711825,0.805816869,0.904815566,0.691896018,0.669173377,0.865572192,0.768818583,0.815405255,0.777391974,0.681924915,0.677564065,0.584450337,0.561111345
1.330835839,1.014499023,1.028541216,0.963830983,0.878644795,0.837933077,0.920465085,0.71478512,0.671702471,1.005232538,0.840185047,0.793055392,0.714219846,0.655305523,0.702494804,0.576551109,0.612362926
1.365420683,1.000165694,1.0166124,0.932717225,0.951861098,0.821443609,0.903963725,0.705500546,0.734038,0.981598182,0.721894258,0.792713805,0.653888554,0.630758992,0.708285735,0.559275009,0.684257707
1.19577356,0.941811183,0.941200942,0.887416012,0.94871407,0.783580592,0.873139686,0.676985491,0.650257385,0.783049522,0.764280073,0.73108545,0.657888633,0.574588578,0.653048162,0.526170024,0.616825225
1.27531826,0.895992207,0.925836493,0.847334445,0.806625753,0.760414248,0.874131647,0.676549359,0.663859227,0.81799601,0.721763339,0.670149689,0.6101356,0.632569867,0.656722904,0.528740423,0.540737882
1.21787753,0.890689624,0.927211378,0.844373709,0.735560099,0.764817084,0.863908307,0.670906632,0.680400871,0.812668045,0.643678017,0.679084382,0.593851981,0.574986927,0.630990612,0.523594484,0.535003537
1.15013647,0.870369671,0.911165943,0.83710176,0.79069971,0.755111237,0.854432295,0.669142508,0.70660715,0.814830687,0.615593292,0.633934243,0.632882744,0.574065106,0.621206871,0.524815401,0.546393983
1.128851636,0.872031939,0.892783454,0.831234501,0.711864319,0.747893668,0.844459895,0.66521865,0.692491887,0.725471564,0.633259983,0.616778442,0.641232163,0.610061965,0.608405951,0.527837093,0.509808868
1.14335548,0.854728114,0.893802162,0.826996476,0.739657929,0.734158329,0.84091072,0.658299806,0.686616772,0.676093965,0.614781395,0.617431723,0.61313398,0.619804453,0.599710765,0.517387968,0.492885469
1.107192961,0.85609608,0.89727175,0.831884837,0.692963515,0.72207607,0.842968425,0.65692255,0.689215004,0.666416775,0.584073631,0.603958731,0.55491156,0.617286364,0.605255974,0.514838402,0.458994399
1.109400245,0.863374594,0.90071956,0.841665547,0.704264946,0.71421784,0.851227015,0.657415484,0.66616484,0.672111538,0.582300194,0.611235313,0.530912367,0.604571906,0.594339747,0.518784299,0.490604757
1.134009119,0.874039646,0.908440324,0.846816983,0.674029692,0.717721212,0.862302119,0.664766156,0.697949635,0.672658815,0.593933035,0.59545476,0.512684283,0.577219594,0.612876614,0.515856858,0.487377553
1.158092487,0.897326053,0.947029542,0.866625866,0.701442279,0.741386654,0.877109739,0.672074304,0.693171011,0.680544709,0.6062014,0.639522229,0.523813226,0.599290365,0.631651658,0.518047124,0.500008658
1.123691835,0.926900455,0.999879306,0.914331457,0.697343696,0.767109583,0.924313972,0.696919874,0.705453051,0.713180932,0.654571883,0.632056687,0.513767299,0.587170045,0.663651289,0.549528476,0.514333934
1.269228997,1.014157559,1.110215511,0.993397621,0.788483846,0.845296737,1.002841842,0.738287546,0.749758249,0.808367337,0.784230445,0.675694847,0.567456829,0.591161535,0.738689465,0.575137831,0.579723645
1.343884944,1.103052208,1.204287193,1.066256437,0.829351357,0.904559338,1.071430508,0.784204236,0.704715594,0.910811854,0.965316361,0.728671036,0.627405282,0.629838692,0.792921125,0.616408176,0.565094565
1.390744719,1.135470855,1.231834944,1.083822332,0.859679967,0.916483519,1.071418372,0.801247639,0.795931728,1.03396624,0.959810403,0.740086868,0.715229505,0.750297935,0.812561245,0.616643981,0.564415384
1.344909012,1.10727191,1.172127111,1.052872803,0.790170275,0.866992615,1.039005433,0.774109828,0.668185061,1.035217303,0.954217212,0.791243247,0.646755834,0.756144749,0.787858917,0.6202111,0.559626388
1.24589889,1.036476487,1.09548262,0.984031181,0.767576687,0.873439615,0.998793307,0.72940019,0.672737064,0.864976169,0.922938445,0.781308689,0.620470664,0.680912691,0.750812228,0.624432648,0.597071178
1.258652416,0.979689815,1.020247461,0.91394017,0.768681556,0.818720933,0.935287442,0.689775959,0.735645912,0.833351276,0.92345997,0.706206122,0.696275289,0.700676599,0.733792017,0.564312357,0.515405635
1.231781461,0.936633324,0.967150949,0.869095472,0.703694192,0.802546976,0.896757864,0.675401087,0.711433742,0.776643479,0.869989377,0.784346759,0.631578097,0.61727045,0.679766063,0.519662285,0.559591263
1.282343329,0.916602372,0.948987892,0.855062473,0.749614592,0.752823425,0.875088845,0.662081833,0.637201393,0.75398966,0.782853565,0.77036978,0.583724992,0.600319317,0.657495648,0.54526222,0.589064706
1.219032819,0.911566128,0.933646183,0.868036423,0.781221369,0.762723576,0.870225093,0.661587721,0.667246434,0.743157632,0.815296225,0.771500049,0.649509598,0.611038149,0.668104069,0.559054917,0.584173856
1.249797877,0.957957148,0.968180912,0.900597048,0.807571484,0.790050718,0.893046474,0.674378885,0.628692875,0.821314574,0.732676658,0.713272423,0.580811654,0.634730717,0.689607649,0.578738061,0.565165313
1.252261391,1.003442324,0.999088541,0.94103232,0.771390721,0.827098658,0.931078332,0.69722202,0.707174703,1.023034943,0.72887664,0.759855662,0.703013285,0.651961425,0.706444018,0.574590824,0.578530545
1.278947941,0.988071278,1.045643784,0.960006166,0.714463298,0.804065313,0.927207907,0.708178141,0.743980626,0.953161317,0.830284764,0.798392089,0.61096384,0.683599054,0.715064738,0.584435525,0.59961975
1.359103419,0.97898571,1.01638309,0.94361136,0.81768393,0.798232325,0.917246749,0.699985106,0.632910774,0.924080192,0.772892039,0.774703096,0.62411387,0.655692072,0.6758735,0.562395674,0.640895055
1.227274849,0.921173721,0.942496518,0.898786046,0.811801497,0.778529538,0.880986263,0.674887303,0.591260718,0.806886239,0.751076963,0.728417822,0.57238926,0.655857275,0.661975787,0.538402844,0.575522684
1.087340538,0.868586727,0.91893325,0.843847039,0.780045719,0.719229347,0.88043214,0.663720529,0.556023374,0.772610638,0.69819609,0.685813975,0.554523545,0.577730757,0.653416422,0.532265297,0.583227575
1.160102477,0.847874236,0.905371655,0.814013311,0.777546558,0.726534945,0.85202668,0.645002606,0.648997322,0.747700326,0.677065944,0.679478683,0.540751777,0.58801682,0.632664451,0.529207588,0.611264425
1.110707746,0.830971395,0.876067402,0.80471314,0.742088379,0.711439254,0.835499832,0.63603744,0.686234301,0.699854771,0.611366346,0.6591446,0.534734018,0.601632623,0.609198276,0.521995731,0.572772126
1.096307676,0.825326076,0.864249468,0.793772737,0.726563347,0.693188853,0.825534725,0.636967783,0.679061403,0.675283422,0.615040739,0.640449874,0.563998425,0.596046215,0.600111195,0.514807605,0.608063033
1.064383127,0.820455024,0.861837334,0.787066412,0.736828877,0.697095212,0.821368204,0.635997192,0.635616765,0.612565893,0.579002492,0.599121298,0.531276243,0.594154356,0.592447392,0.515619907,0.520977615
1.099553613,0.829243255,0.865391912,0.802324942,0.674498348,0.696927833,0.829670219,0.634344173,0.664797267,0.639542207,0.572828073,0.578224561,0.520868163,0.580719074,0.59808768,0.511629903,0.526551557
1.083941665,0.845015113,0.888313286,0.821838286,0.709841855,0.700247473,0.847723263,0.641774422,0.660704147,0.61246953,0.586831872,0.577832446,0.508528157,0.579945883,0.601084714,0.510182443,0.536411522
1.090087491,0.864030833,0.913671043,0.840395638,0.715298461,0.72087738,0.865230797,0.648044406,0.678837321,0.652785227,0.608912208,0.596569419,0.51540558,0.58681399,0.609964724,0.515509068,0.558643011
1.143940791,0.888100145,0.941927359,0.863861453,0.707926669,0.741794288,0.889080117,0.664421872,0.70896571,0.635267478,0.639996221,0.625445484,0.529849041,0.574987051,0.634098632,0.521823424,0.575471177
1.239834974,0.926364239,0.991504652,0.899228832,0.73879874,0.772696701,0.931095512,0.682932363,0.679415471,0.711999353,0.701397169,0.604330303,0.530994449,0.609252334,0.678551828,0.549942145,0.555575956
1.260140694,0.97987697,1.111155264,0.975361272,0.749295892,0.808647552,1.011511706,0.726150384,0.733406746,0.76812874,0.827020174,0.630851225,0.54236834,0.611580689,0.722411058,0.568367177,0.605364133
1.36033578,1.058570126,1.200009125,1.043795201,0.769539625,0.837884611,1.07852926,0.766590158,0.694318999,0.782342984,0.887886378,0.803164558,0.587350681,0.68466444,0.811212013,0.592645244,0.550694483
1.438280093,1.13107803,1.252616493,1.086324629,0.767821759,0.891141237,1.101805658,0.797569807,0.769526919,0.927067861,1.008148532,0.82402774,0.633804529,0.724554442,0.834359495,0.621226136,0.620468475
1.352819577,1.138705956,1.234066159,1.080362542,0.826933627,0.944609061,1.083740458,0.793856222,0.716709729,1.034281889,0.976772896,0.895369629,0.634318944,0.698430317,0.790128031,0.658798713,0.630470257
1.312493307,1.104588268,1.170665911,1.045329682,0.904785093,0.904912451,1.058015136,0.77475635,0.661175962,0.961386255,1.008246284,0.82583827,0.693278034,0.670228776,0.782571216,0.660124389,0.607621443
1.30682865,1.055250419,1.125455034,0.980652881,0.797022305,0.893187445,1.019233579,0.747138283,0.715056012,0.971044862,0.93797714,0.802943328,0.735832772,0.698479179,0.760078443,0.62595904,0.633211962
1.278868569,0.997641586,1.077433318,0.941662653,0.846200656,0.843499065,0.998509602,0.726813568,0.705956099,0.961146636,0.870728666,0.86954386,0.607516755,0.633603826,0.747323044,0.618298228,0.610861446
1.241404658,0.949447873,1.026261796,0.897755646,0.798765212,0.814099399,0.964114991,0.700538339,0.662450539,0.879707168,0.779834431,0.817326674,0.643293274,0.608529468,0.730237141,0.608492687,0.586986708
1.191841355,0.935206165,1.002528643,0.874265863,0.662768992,0.822382149,0.939796456,0.687913495,0.735774206,0.895562456,0.800878199,0.73529352,0.60632725,0.626909374,0.716312611,0.585724447,0.571933738
1.193557396,0.943787353,0.999633154,0.877197066,0.699851273,0.796099995,0.930409421,0.678555016,0.783485785,0.908721844,0.778760499,0.793869308,0.723781069,0.617043726,0.742947028,0.595277797,0.593507679
1.219480823,0.982665073,1.002563438,0.920710276,0.878775728,0.814616865,0.945422922,0.701625971,0.796402338,1.111354777,0.801933397,0.797736998,0.684457306,0.683381701,0.755834227,0.629248227,0.625393293
1.271851205,1.059140306,1.047980759,0.944732792,0.863717716,0.859506354,0.949632577,0.695360607,0.686219912,1.14346776,0.857361426,0.811115167,0.69414062,0.682159747,0.733188775,0.619838579,0.568865298
1.285263746,1.067299452,1.01293068,0.941917018,0.901467776,0.86708924,0.925777509,0.684454664,0.614345497,1.101304929,0.834603785,0.773347661,0.627212562,0.75376543,0.714343809,0.604772669,0.613688924
1.266531206,0.979622872,0.958402253,0.861464774,0.815576704,0.824604847,0.898584984,0.660352949,0.547109345,1.029989455,0.783546658,0.758934031,0.689320897,0.750310081,0.688620888,0.575269161,0.60912977
1.248900899,0.923612804,0.928339307,0.828122144,0.776043721,0.777160545,0.874329786,0.644903941,0.665024156,0.895141775,0.7362727,0.687321096,0.624969764,0.670787269,0.667836648,0.54124465,0.628696739
1.167275032,0.858961664,0.90898274,0.804265172,0.762489353,0.784805942,0.857573045,0.639073047,0.58412057,0.791826059,0.688685317,0.659815139,0.580459709,0.651922611,0.656004679,0.537781306,0.643991354
1.144910859,0.822950163,0.886999038,0.7945996,0.693721673,0.724697255,0.847279048,0.640223107,0.558910899,0.724091366,0.625732645,0.659883071,0.533532402,0.635260302,0.63407491,0.527809593,0.635307153
1.091478134,0.820780558,0.88118536,0.790187484,0.702991367,0.703498621,0.833917228,0.634459271,0.560169091,0.6803446,0.63119958,0.62702457,0.602069714,0.605526945,0.610999153,0.511782122,0.569014071
1.114950203,0.832840743,0.881463247,0.795748356,0.712962965,0.714153956,0.841472447,0.637465117,0.586341205,0.671652482,0.617459682,0.601873119,0.567167246,0.603120604,0.612086418,0.512467922,0.560445484
1.07497598,0.837311816,0.903454339,0.811500543,0.659610536,0.724561763,0.846809622,0.643706848,0.616664275,0.66184516,0.618014596,0.626324358,0.560729047,0.635186825,0.611837649,0.511033697,0.539396446
1.113858923,0.864274759,0.926663378,0.834912186,0.692052559,0.734831769,0.870973989,0.650799536,0.596865741,0.658840927,0.631879421,0.619374311,0.548880225,0.592093836,0.61759088,0.526626553,0.535080139
1.147376307,0.919392836,0.957341468,0.89762378,0.774474326,0.76078929,0.890421,0.683901353,0.627700957,0.705635257,0.648959676,0.692631306,0.553497136,0.626823176,0.631867719,0.556035098,0.55461424
1.259660275,1.042385904,1.022167647,1.006698354,0.842813555,0.827888109,0.924884099,0.725920035,0.677610048,0.822224909,0.676195757,0.737796978,0.587758769,0.652704332,0.674850492,0.584213886,0.579179463
1.495005991,1.259039223,1.109552291,1.122352761,0.885696991,0.986573216,0.984714394,0.789539323,0.687967132,1.042463384,0.711441468,0.808958074,0.661416896,0.744788136,0.717383248,0.607037964,0.638114982
1.512753552,1.258701833,1.234213995,1.132643621,0.943960825,1.044727327,1.088661368,0.813386478,0.645112966,0.980521693,0.901456473,0.798763933,0.633597661,0.741987124,0.805211494,0.626889282,0.658066399
1.588102363,1.140751099,1.338124173,1.097667938,0.806648876,0.924499229,1.15605036,0.816189737,0.636068449,0.888155376,1.114051855,0.821741137,0.588401924,0.71751282,0.875326026,0.623595385,0.585518034
1.456385297,1.094789092,1.343055505,1.07560738,0.819351308,0.896154221,1.164187781,0.813524447,0.657660062,0.85356019,1.114615702,0.839884856,0.554597673,0.745099514,0.871216713,0.641737291,0.631947079
1.3988394,1.078327445,1.300694142,1.050889819,0.868080635,0.850299912,1.149506866,0.804158482,0.632912658,0.931499,1.093481705,0.806983841,0.569425366,0.730233131,0.898579886,0.632655372,0.74768065
1.349831191,1.060158941,1.249215881,1.033323023,0.829165654,0.866596025,1.13709643,0.793398467,0.65633561,0.841020972,1.089826998,0.786202307,0.524925732,0.741781705,0.869532091,0.656728219,0.68057974
1.304524585,1.046202799,1.223348476,1.017901632,0.797214015,0.880274449,1.111826472,0.785457427,0.660933754,0.814075245,1.039326671,0.769008713,0.593349626,0.688129342,0.851066428,0.631873059,0.617218925
1.339860888,1.055631719,1.205216049,1.019509734,0.813971643,0.863849696,1.089661691,0.782799965,0.691094597,0.803852038,0.991449211,0.787370639,0.604625576,0.667007184,0.825397385,0.630507605,0.639639156
1.45574665,1.05000817,1.170309884,1.009018333,0.864449024,0.867510731,1.084700271,0.7800939,0.754253328,0.832386679,0.966747945,0.79310794,0.59929838,0.679712001,0.817174821,0.63868739,0.629968508
1.41951705,1.087671168,1.180292811,1.038545384,0.902714127,0.888773355,1.083434257,0.792641505,0.686019936,0.903713351,0.991616918,0.812941265,0.700091328,0.668211406,0.798191388,0.645071198,0.698621178
1.504016656,1.14834383,1.201389885,1.086780404,0.956597049,0.950681501,1.100487356,0.822763055,0.729191612,0.995475367,0.962966994,0.860158634,0.764761667,0.665643595,0.822224496,0.711967571,0.719568891
1.586415862,1.227310881,1.224213053,1.134731131,1.06727027,0.978809262,1.12379349,0.832810557,0.709963004,1.121653864,0.958942916,0.9159537,0.665798266,0.752700636,0.847618997,0.755146933,0.691519726
1.651609081,1.299955957,1.291063214,1.167914252,1.182114384,1.042119385,1.132437163,0.860266989,0.730984051,1.128436248,0.987847666,0.914443504,0.589656159,0.860596438,0.834671063,0.737305691,0.708263278
1.607947762,1.302133661,1.234974245,1.147529622,1.068713008,1.051288821,1.113440646,0.855414154,0.852580688,1.132270272,0.920910653,0.957155068,0.602725827,0.870944861,0.826508391,0.709775297,0.619731843
1.536640015,1.194614224,1.158626396,1.062687937,0.996356843,1.006323825,1.081345527,0.81299844,0.756121033,1.095568019,0.849348867,0.867585228,0.757845237,0.778329336,0.781902743,0.664458488,0.682127004
1.542639823,1.151032429,1.154630992,1.034134299,0.917367399,0.964716538,1.067784931,0.806197206,0.791689928,1.034208789,0.871790409,0.814386777,0.694387978,0.804266725,0.783472808,0.669340381,0.720751327
1.412227495,1.102525067,1.133084876,1.015575617,0.92905767,0.938545433,1.054239347,0.799490027,0.739137958,0.923445824,0.801406865,0.805219923,0.697517531,0.824440816,0.769170653,0.640722803,0.681665344
1.363610309,1.050860116,1.094034932,0.990244104,0.878481576,0.905496782,1.034989614,0.783579443,0.678358054,0.861317407,0.73376474,0.762206457,0.655745648,0.766864719,0.730817075,0.630241057,0.60656138
1.32654995,1.03746585,1.085595766,0.980808333,0.832208181,0.879160005,1.019576502,0.791518466,0.700601546,0.823807874,0.73680172,0.749719404,0.617734164,0.753118216,0.727799316,0.624398697,0.636934365
1.382666895,1.03582874,1.094397729,0.984399516,0.837491952,0.882546101,1.029366674,0.78951026,0.669036702,0.814184095,0.7221918,0.725664451,0.622494075,0.751775458,0.709976683,0.613685992,0.611193012
1.370913107,1.05243165,1.104896419,1.002612364,0.868316469,0.89179154,1.036542184,0.798869595,0.671942856,0.816219378,0.749927816,0.743043741,0.636740002,0.781184356,0.727624657,0.605370752,0.607403347
1.350820169,1.063473546,1.121499676,1.022341648,0.824687182,0.90782008,1.047755252,0.80970673,0.737449454,0.830613561,0.72489606,0.76908982,0.623846831,0.753940621,0.740439036,0.622431777,0.622128227
1.4176679,1.108381895,1.160880455,1.080152988,0.848660369,0.933437434,1.071573962,0.837114803,0.768558472,0.866877493,0.760479974,0.78570084,0.626513542,0.759109937,0.751386539,0.640993341,0.617156606
1.483090451,1.220334046,1.210841896,1.176705665,0.889687948,0.997220181,1.101209991,0.877400996,0.79815798,0.945632015,0.752797377,0.846084609,0.671429464,0.799273325,0.781884504,0.66749765,0.650861217
1.671379886,1.42795951,1.300537077,1.29525619,0.925019477,1.13220342,1.160018725,0.935830324,0.804671574,1.189382048,0.816544215,0.928332151,0.697074781,0.866783127,0.808153185,0.698573229,0.716067624
1.709147146,1.440059448,1.427159788,1.297454139,1.051887569,1.171888953,1.247960493,0.946944926,0.80865837,1.185706276,1.031848101,1.011468603,0.66643378,0.875176815,0.916890758,0.701547538,0.724736459
1.628675443,1.286730709,1.501919657,1.231676236,0.980231846,1.054284295,1.308639795,0.91822818,0.73241632,1.065196291,1.177910193,0.94038155,0.673043644,0.846152772,0.947074698,0.692687582,0.695697849
1.683775696,1.206398197,1.484121067,1.186090591,0.987920376,0.993721257,1.313072311,0.895942588,0.692630262,0.997763839,1.104936486,0.931102058,0.684826635,0.788101566,0.959447492,0.691560557,0.715338386
1.634968329,1.168419409,1.401782094,1.148721872,0.864746626,0.959013808,1.259733818,0.876490952,0.701884815,0.99867432,1.026750916,0.955005451,0.714472443,0.735958365,0.917956458,0.674820525,0.706991641
1.517750773,1.15237976,1.342549391,1.124032492,0.885445681,0.936426093,1.217949879,0.860757025,0.690778702,0.954542589,1.022714549,0.880955161,0.66094004,0.705822403,0.901323041,0.659962817,0.68895217
1.509548386,1.10804826,1.306460394,1.086448449,0.929385678,0.927167985,1.191320667,0.842079439,0.664877321,0.897931385,1.014045648,0.865868654,0.641041539,0.685985608,0.893351594,0.658238626,0.690952191
1.443912261,1.085507996,1.256664815,1.064036104,0.900451972,0.906314817,1.15827522,0.8315609,0.695181008,0.884769791,0.988293752,0.816354171,0.696764573,0.695657106,0.857306731,0.657042126,0.674647803
1.431240753,1.093496051,1.21245557,1.041026489,0.860028808,0.924187911,1.132205985,0.81969419,0.734144152,0.899950771,0.908157657,0.840720414,0.653892054,0.730249892,0.850705039,0.664022544,0.616643554
1.408811445,1.126502996,1.198024409,1.079084794,0.911408049,0.937473984,1.140312602,0.824415966,0.723295989,0.927031326,0.9408327,0.846647161,0.713426455,0.737499102,0.833422446,0.668392415,0.655763358
1.504912859,1.207287422,1.23963675,1.12946933,0.926130729,0.990664358,1.157984941,0.875394486,0.704014734,1.028738318,0.957969045,0.983836314,0.800733707,0.761594024,0.854490219,0.73154057,0.699938506
1.563685391,1.294737758,1.287391044,1.204747616,0.949360789,1.049010272,1.176993221,0.903015938,0.855511651,1.184725178,1.022078418,1.051386204,0.883971245,0.862387885,0.874151947,0.76365946,0.726442582
1.679492793,1.373577219,1.348207112,1.263837425,0.980452851,1.122524537,1.201873488,0.926389721,0.873607362,1.226957428,1.030383092,1.048922809,0.908331447,0.960449765,0.889875861,0.777205862,0.78367547
1.654843012,1.379746257,1.29884901,1.21667094,1.068992912,1.110669119,1.167543112,0.909726293,0.788151417,1.152002589,0.979925939,1.051207286,0.781628758,0.904703331,0.857609237,0.742662165,0.776089125
1.56453828,1.28059141,1.228754345,1.125804804,1.181424096,1.083987805,1.140725604,0.877061408,0.734170772,1.132155433,0.93186121,1.014106767,0.752288278,0.831835366,0.847003077,0.721053848,0.762712929
1.542700647,1.203025651,1.205508492,1.088411767,1.067977731,1.043787729,1.119473356,0.853096846,0.681960697,1.083518466,0.864583901,0.957220485,0.819573796,0.837083546,0.803766983,0.695483531,0.71869281
1.454592133,1.14786822,1.180273654,1.054228751,0.977560123,0.981327259,1.102573635,0.833893438,0.755830916,0.955828711,0.762360388,0.87176491,0.812195126,0.780385607,0.776497423,0.669892989,0.734828719
1.409290917,1.100088921,1.132655463,1.021549686,0.889554943,0.929373236,1.06599906,0.821370875,0.72253513,0.888892745,0.75431591,0.81962618,0.720694155,0.74081469,0.750361789,0.644008465,0.67454168
1.369683591,1.085590112,1.123493717,1.014962865,0.871706911,0.908033835,1.067024912,0.823284272,0.720158713,0.845609545,0.712565246,0.769332898,0.657122905,0.765032589,0.752279209,0.645635956,0.634527229
1.38085945,1.088364295,1.127798299,1.015751119,0.957583872,0.880817,1.065401532,0.821799406,0.715003999,0.846058294,0.706705923,0.77068463,0.634217999,0.720590783,0.739435086,0.641400488,0.646855092
1.367859488,1.102018898,1.145396997,1.022010398,0.89700101,0.898204222,1.075235798,0.827159657,0.738651581,0.849345259,0.749990373,0.762805807,0.662017934,0.737997457,0.740041965,0.640263261,0.641282782
1.384433333,1.12585009,1.164942464,1.061041339,0.89016016,0.914381642,1.08759248,0.83482893,0.737048748,0.888192649,0.716943643,0.762792316,0.674757993,0.739660299,0.745682152,0.642011654,0.633231967
1.422157135,1.15928375,1.194486856,1.106439835,0.904170418,0.942907014,1.103776353,0.860789774,0.748682954,0.905675978,0.726748029,0.833213456,0.639160904,0.763140519,0.744794941,0.651036052,0.644673867
1.46262819,1.277993974,1.245885861,1.223034965,0.920514173,1.004459776,1.137695805,0.901961896,0.766735599,0.95745731,0.769669869,0.843108109,0.693734844,0.757798384,0.791933267,0.678923274,0.690462494
1.610355686,1.469161358,1.340243875,1.318192463,0.996571254,1.161382214,1.191314909,0.954743956,0.83983501,1.165039592,0.824097451,0.941709928,0.77402903,0.823758114,0.833525249,0.735257497,0.727232951
1.751024881,1.455295118,1.454437417,1.326896531,0.985354924,1.226652311,1.275694578,0.947636636,0.830840544,1.197583671,1.034013982,0.976329645,0.779054872,0.847338992,0.911970794,0.728921746,0.687815632
1.704359094,1.299572328,1.487890655,1.250504592,0.88035967,1.086827337,1.326413613,0.925311107,0.798625743,1.083561926,1.196633761,0.950897883,0.716958847,0.814592685,0.956412073,0.720098642,0.668658329
1.547989057,1.213426746,1.47050632,1.18789626,0.889138035,1.003524021,1.31114655,0.919171123,0.745218501,0.994719464,1.141075907,0.908758003,0.687121405,0.758058436,0.961901867,0.698979892,0.666218098
1.535720656,1.145955547,1.378339309,1.132644029,0.887507275,0.956157282,1.247719498,0.87766663,0.738839713,0.938819821,1.090925645,0.845413732,0.732729179,0.779451593,0.934553251,0.677335616,0.713905765
1.432857782,1.080527306,1.280892014,1.064173708,0.91852033,0.926391968,1.179878668,0.837930128,0.728435524,0.909379814,0.9977713,0.806872221,0.66275847,0.746270165,0.876822232,0.670978453,0.710860863
1.338778715,1.021345226,1.195304138,0.998151752,0.892456605,0.857117726,1.110404192,0.783851492,0.758580542,0.849866939,1.00716845,0.755895655,0.654202091,0.617983687,0.846184576,0.645957118,0.692188919
1.330426853,1.004924287,1.145275108,0.97368764,0.856474575,0.831957468,1.088111544,0.77492306,0.670168526,0.846912989,0.929361122,0.762303346,0.661431156,0.614133364,0.80459915,0.632198373,0.701232
1.319931635,1.022510646,1.141801604,0.982109946,0.837793352,0.866331994,1.071175925,0.780931538,0.747821195,0.843852231,0.90878968,0.778068992,0.669364727,0.643267596,0.805617425,0.640944358,0.644601647
1.364000959,1.06146563,1.142092704,1.018232968,0.983024903,0.902132633,1.088734649,0.806118159,0.720946571,0.932992799,0.865506575,0.88019695,0.709774802,0.653630645,0.823449959,0.666494761,0.660397904
1.478026611,1.138719694,1.18167552,1.070590126,0.947725532,0.944343966,1.093039591,0.842471281,0.762607051,0.989862135,0.863301247,0.898609893,0.675804573,0.728575314,0.830263395,0.702609712,0.676141213
1.520586018,1.196763182,1.191630511,1.116719773,0.95825516,0.980313608,1.111061393,0.851306982,0.768686031,1.208447809,0.993214549,0.973043679,0.762804324,0.737311609,0.862949125,0.738960168,0.745683126
1.597563167,1.241031352,1.23319689,1.135493672,0.924470523,1.051136502,1.100099315,0.832714457,0.744313397,1.103569566,0.981208018,0.988175822,0.687156054,0.769619847,0.833081916,0.71490373,0.71905756
1.501875696,1.20654671,1.15972705,1.064293956,0.959758766,1.021059687,1.064837586,0.808153924,0.718201755,1.080092509,0.929096406,0.922409008,0.787957996,0.758643439,0.798232282,0.678977873,0.696082286
1.405075307,1.122838872,1.079725762,0.985665918,0.971301009,0.934442083,1.029478374,0.775557806,0.656736703,1.06801764,0.870042159,0.868413519,0.784133811,0.720413776,0.75704378,0.634044635,0.680242184
1.351172714,1.035504379,1.029454384,0.936453401,0.961472821,0.89098632,0.990993017,0.748948618,0.649925037,0.933095986,0.782622779,0.810120237,0.749215881,0.738025333,0.723618096,0.62439503,0.714870113
1.257195992,0.95560254,0.991937009,0.900984929,0.824021369,0.8383705,0.955722302,0.721238953,0.585060789,0.814388444,0.714440107,0.758269518,0.737218472,0.724938608,0.690570316,0.597246171,0.708300758
