2020 DK1,2025 DK1,2030 DK1,2035 DK1,2040 DK1,DATETIME
235.82,410,430,470,530,26-06-2019 02:00:00
234.63,410,420,470,520,26-06-2019 03:00:00
233.66,410,430,470,530,26-06-2019 04:00:00
227.83,410,430,470,530,26-06-2019 05:00:00
230.45,410,390,440,530,26-06-2019 06:00:00
331.82,420,440,470,530,26-06-2019 07:00:00
446.56,430,440,470,530,26-06-2019 08:00:00
448.50,420,390,420,480,26-06-2019 09:00:00
361.61,410,320,320,310,26-06-2019 10:00:00
262.55,400,300,300,300,26-06-2019 11:00:00
257.55,390,300,290,290,26-06-2019 12:00:00
253.44,360,300,280,280,26-06-2019 13:00:00
247.02,360,290,280,280,26-06-2019 14:00:00
237.99,350,290,280,290,26-06-2019 15:00:00
230.60,360,290,290,290,26-06-2019 16:00:00
229.25,390,300,300,300,26-06-2019 17:00:00
236.35,410,300,400,460,26-06-2019 18:00:00
232.31,420,390,420,520,26-06-2019 19:00:00
229.40,430,440,490,540,26-06-2019 20:00:00
224.25,430,460,500,550,26-06-2019 21:00:00
219.18,430,470,520,560,26-06-2019 22:00:00
207.68,430,470,510,560,26-06-2019 23:00:00
118.25,420,450,500,540,26-06-2019 00:00:00
173.49,410,440,490,540,27-06-2019 01:00:00
178.11,410,430,470,530,27-06-2019 02:00:00
167.66,410,420,470,530,27-06-2019 03:00:00
159.15,410,430,470,530,27-06-2019 04:00:00
122.95,410,430,470,530,27-06-2019 05:00:00
174.46,410,400,470,530,27-06-2019 06:00:00
213.65,420,440,470,530,27-06-2019 07:00:00
225.14,430,440,470,530,27-06-2019 08:00:00
227.98,430,420,420,510,27-06-2019 09:00:00
231.71,410,320,330,440,27-06-2019 10:00:00
236.19,390,300,310,330,27-06-2019 11:00:00
237.46,360,300,290,300,27-06-2019 12:00:00
231.64,360,290,280,300,27-06-2019 13:00:00
230.89,360,290,290,300,27-06-2019 14:00:00
230.74,360,290,290,290,27-06-2019 15:00:00
226.26,360,290,300,300,27-06-2019 16:00:00
227.46,370,300,300,310,27-06-2019 17:00:00
231.94,410,300,360,450,27-06-2019 18:00:00
232.98,410,390,400,530,27-06-2019 19:00:00
234.18,420,430,470,530,27-06-2019 20:00:00
231.04,420,440,480,530,27-06-2019 21:00:00
228.95,420,450,500,540,27-06-2019 22:00:00
240.37,420,440,490,540,27-06-2019 23:00:00
225.97,410,440,480,530,27-06-2019 00:00:00
194.35,410,430,470,520,28-06-2019 01:00:00
225.77,390,390,460,510,28-06-2019 02:00:00
224.28,350,370,420,510,28-06-2019 03:00:00
222.86,350,330,400,450,28-06-2019 04:00:00
213.90,350,370,420,450,28-06-2019 05:00:00
219.42,350,380,400,450,28-06-2019 06:00:00
351.38,390,380,400,450,28-06-2019 07:00:00
462.58,390,380,400,450,28-06-2019 08:00:00
460.19,390,330,360,450,28-06-2019 09:00:00
367.80,360,320,320,430,28-06-2019 10:00:00
328.31,360,300,300,300,28-06-2019 11:00:00
295.03,340,300,290,300,28-06-2019 12:00:00
274.28,340,290,290,300,28-06-2019 13:00:00
256.22,300,290,290,300,28-06-2019 14:00:00
252.93,300,300,290,300,28-06-2019 15:00:00
247.04,340,300,300,300,28-06-2019 16:00:00
256.74,360,300,340,440,28-06-2019 17:00:00
291.37,360,320,400,510,28-06-2019 18:00:00
403.99,410,390,420,520,28-06-2019 19:00:00
496.54,410,440,470,530,28-06-2019 20:00:00
493.03,420,440,490,530,28-06-2019 21:00:00
408.47,420,440,490,530,28-06-2019 22:00:00
362.27,410,440,480,530,28-06-2019 23:00:00
291.45,410,430,470,520,28-06-2019 00:00:00
254.58,390,390,420,510,29-06-2019 01:00:00
228.60,360,330,400,460,29-06-2019 02:00:00
218.60,350,300,330,430,29-06-2019 03:00:00
214.35,340,300,320,360,29-06-2019 04:00:00
213.68,300,300,300,310,29-06-2019 05:00:00
208.00,300,300,300,310,29-06-2019 06:00:00
217.86,300,300,300,310,29-06-2019 07:00:00
227.19,340,300,300,330,29-06-2019 08:00:00
217.56,340,300,310,330,29-06-2019 09:00:00
225.02,340,300,310,330,29-06-2019 10:00:00
209.50,340,300,310,360,29-06-2019 11:00:00
209.05,340,300,300,310,29-06-2019 12:00:00
209.05,330,300,300,310,29-06-2019 13:00:00
192.70,300,300,290,290,29-06-2019 14:00:00
187.03,300,290,280,290,29-06-2019 15:00:00
188.00,300,300,290,290,29-06-2019 16:00:00
196.96,340,300,300,300,29-06-2019 17:00:00
225.25,360,300,330,380,29-06-2019 18:00:00
298.54,360,320,400,450,29-06-2019 19:00:00
391.53,390,370,400,520,29-06-2019 20:00:00
419.67,410,420,470,520,29-06-2019 21:00:00
372.80,410,440,480,530,29-06-2019 22:00:00
306.22,410,420,470,520,29-06-2019 23:00:00
265.77,410,400,460,520,29-06-2019 00:00:00
226.97,390,390,420,510,30-06-2019 01:00:00
200.77,360,320,400,470,30-06-2019 02:00:00
160.84,360,300,400,450,30-06-2019 03:00:00
127.85,360,320,400,470,30-06-2019 04:00:00
111.36,370,370,410,510,30-06-2019 05:00:00
75.83,410,420,460,530,30-06-2019 06:00:00
94.64,420,440,490,520,30-06-2019 07:00:00
112.18,430,440,490,530,30-06-2019 08:00:00
159.35,430,420,470,510,30-06-2019 09:00:00
165.92,430,380,420,510,30-06-2019 10:00:00
172.63,410,370,420,510,30-06-2019 11:00:00
176.36,410,320,360,430,30-06-2019 12:00:00
99.27,390,300,290,290,30-06-2019 13:00:00
0.90,370,300,290,290,30-06-2019 14:00:00
0.52,350,300,280,290,30-06-2019 15:00:00
-82.32,350,290,290,290,30-06-2019 16:00:00
0.15,390,320,330,330,30-06-2019 17:00:00
149.65,410,370,400,450,30-06-2019 18:00:00
215.18,430,420,470,520,30-06-2019 19:00:00
203.46,430,440,500,540,30-06-2019 20:00:00
204.95,430,450,500,560,30-06-2019 21:00:00
208.53,430,450,500,560,30-06-2019 22:00:00
208.83,430,440,490,540,30-06-2019 23:00:00
207.11,420,440,490,540,30-06-2019 00:00:00
205.17,410,440,480,530,7/1/2019 1:00
189.50,410,420,470,520,7/1/2019 2:00
180.77,400,380,460,330,7/1/2019 3:00
179.65,400,420,460,330,7/1/2019 4:00
187.11,410,420,460,330,7/1/2019 5:00
194.28,420,440,480,510,7/1/2019 6:00
206.74,430,450,490,530,7/1/2019 7:00
221.45,430,450,490,510,7/1/2019 8:00
238.61,430,420,440,510,7/1/2019 9:00
238.84,410,370,400,430,7/1/2019 10:00
232.49,410,320,320,300,7/1/2019 11:00
223.24,390,300,290,290,7/1/2019 12:00
212.86,360,300,290,280,7/1/2019 13:00
204.43,360,290,280,110,7/1/2019 14:00
203.38,360,290,280,280,7/1/2019 15:00
201.52,360,300,290,290,7/1/2019 16:00
199.43,390,300,300,290,7/1/2019 17:00
205.25,410,370,400,330,7/1/2019 18:00
209.28,430,390,470,330,7/1/2019 19:00
208.16,430,440,500,500,7/1/2019 20:00
206.52,430,470,500,540,7/1/2019 21:00
203.68,430,460,500,540,7/1/2019 22:00
202.64,430,440,490,540,7/1/2019 23:00
194.65,410,440,490,330,7/1/2019 0:00
186.52,410,420,400,110,7/2/2019 1:00
179.80,410,380,400,110,7/2/2019 2:00
169.65,390,380,400,110,7/2/2019 3:00
160.69,390,380,330,110,7/2/2019 4:00
153.53,390,380,420,330,7/2/2019 5:00
159.42,410,430,470,330,7/2/2019 6:00
181.29,420,450,490,510,7/2/2019 7:00
200.47,430,450,490,520,7/2/2019 8:00
205.18,430,440,470,510,7/2/2019 9:00
212.57,410,380,420,310,7/2/2019 10:00
215.10,410,370,320,300,7/2/2019 11:00
222.34,410,300,300,280,7/2/2019 12:00
209.80,390,300,300,280,7/2/2019 13:00
215.25,370,300,290,280,7/2/2019 14:00
215.10,350,290,280,280,7/2/2019 15:00
215.63,350,290,280,280,7/2/2019 16:00
216.45,390,300,290,280,7/2/2019 17:00
225.55,400,310,300,300,7/2/2019 18:00
217.64,410,330,290,110,7/2/2019 19:00
231.08,420,330,110,110,7/2/2019 20:00
231.00,430,330,110,110,7/2/2019 21:00
227.12,430,450,470,330,7/2/2019 22:00
223.76,420,440,330,110,7/2/2019 23:00
206.07,410,330,110,110,7/2/2019 0:00
194.95,400,290,110,80,7/3/2019 1:00
191.81,390,240,110,110,7/3/2019 2:00
189.35,370,280,110,110,7/3/2019 3:00
187.71,350,280,250,110,7/3/2019 4:00
189.05,380,290,290,110,7/3/2019 5:00
199.50,410,290,290,200,7/3/2019 6:00
225.03,420,330,330,300,7/3/2019 7:00
233.98,430,440,330,330,7/3/2019 8:00
237.34,410,420,330,300,7/3/2019 9:00
237.34,410,370,330,300,7/3/2019 10:00
238.54,390,290,300,110,7/3/2019 11:00
236.67,350,290,110,110,7/3/2019 12:00
227.27,340,280,110,80,7/3/2019 13:00
223.39,340,250,110,80,7/3/2019 14:00
219.43,340,270,110,110,7/3/2019 15:00
218.38,340,280,110,110,7/3/2019 16:00
217.34,350,300,280,110,7/3/2019 17:00
223.83,390,300,300,300,7/3/2019 18:00
226.15,410,380,330,310,7/3/2019 19:00
225.77,420,430,460,330,7/3/2019 20:00
223.53,430,430,330,310,7/3/2019 21:00
220.55,430,430,500,310,7/3/2019 22:00
219.88,420,430,500,310,7/3/2019 23:00
205.92,410,370,490,310,7/3/2019 0:00
207.34,410,370,420,110,7/4/2019 1:00
203.68,350,330,400,110,7/4/2019 2:00
200.18,350,370,420,530,7/4/2019 3:00
201.37,350,370,420,530,7/4/2019 4:00
202.34,350,370,420,530,7/4/2019 5:00
209.51,390,380,460,530,7/4/2019 6:00
212.49,410,370,490,330,7/4/2019 7:00
221.07,420,430,480,330,7/4/2019 8:00
230.11,410,380,420,310,7/4/2019 9:00
230.70,410,300,300,290,7/4/2019 10:00
229.06,380,300,290,110,7/4/2019 11:00
223.16,350,290,280,110,7/4/2019 12:00
216.52,340,280,110,30,7/4/2019 13:00
216.00,340,270,110,20,7/4/2019 14:00
215.10,300,270,110,20,7/4/2019 15:00
215.70,340,270,110,20,7/4/2019 16:00
215.33,350,290,110,30,7/4/2019 17:00
218.91,390,300,290,110,7/4/2019 18:00
217.57,410,370,300,80,7/4/2019 19:00
216.60,410,420,330,290,7/4/2019 20:00
215.78,410,440,470,150,7/4/2019 21:00
212.19,410,440,400,110,7/4/2019 22:00
211.75,410,400,330,110,7/4/2019 23:00
203.46,410,330,330,80,7/4/2019 0:00
195.45,350,300,290,110,7/5/2019 1:00
192.84,350,290,290,110,7/5/2019 2:00
190.00,330,290,290,110,7/5/2019 3:00
190.45,300,300,290,300,7/5/2019 4:00
193.29,290,300,300,300,7/5/2019 5:00
199.70,280,300,300,300,7/5/2019 6:00
258.36,330,300,300,300,7/5/2019 7:00
320.08,340,300,300,300,7/5/2019 8:00
342.69,350,300,300,310,7/5/2019 9:00
323.89,350,290,300,300,7/5/2019 10:00
283.59,330,290,280,280,7/5/2019 11:00
273.14,280,270,80,20,7/5/2019 12:00
246.42,270,110,30,20,7/5/2019 13:00
231.72,260,110,20,20,7/5/2019 14:00
221.50,260,110,30,20,7/5/2019 15:00
217.91,270,110,40,20,7/5/2019 16:00
220.00,280,280,260,80,7/5/2019 17:00
226.94,300,290,280,280,7/5/2019 18:00
226.94,350,300,320,300,7/5/2019 19:00
227.39,390,320,400,450,7/5/2019 20:00
223.66,410,390,460,520,7/5/2019 21:00
220.82,410,440,470,530,7/5/2019 22:00
219.93,410,420,470,520,7/5/2019 23:00
213.14,410,390,460,520,7/5/2019 0:00
220.16,360,380,400,470,7/6/2019 1:00
212.99,360,300,330,430,7/6/2019 2:00
213.74,340,300,320,330,7/6/2019 3:00
213.89,300,300,310,330,7/6/2019 4:00
208.29,290,300,300,310,7/6/2019 5:00
209.41,300,300,300,310,7/6/2019 6:00
212.77,300,300,300,310,7/6/2019 7:00
216.65,300,290,300,300,7/6/2019 8:00
231.73,290,280,290,300,7/6/2019 9:00
231.28,280,220,270,300,7/6/2019 10:00
221.65,270,110,30,20,7/6/2019 11:00
212.92,270,80,30,20,7/6/2019 12:00
200.46,270,80,30,30,7/6/2019 13:00
194.71,160,80,30,20,7/6/2019 14:00
186.13,250,110,20,20,7/6/2019 15:00
194.78,260,110,80,20,7/6/2019 16:00
206.28,280,280,280,110,7/6/2019 17:00
216.35,310,290,300,290,7/6/2019 18:00
222.02,350,300,300,300,7/6/2019 19:00
224.11,390,370,400,450,7/6/2019 20:00
216.58,400,380,420,510,7/6/2019 21:00
214.86,390,420,420,510,7/6/2019 22:00
217.84,370,380,420,510,7/6/2019 23:00
211.87,350,320,330,330,7/6/2019 0:00
210.53,340,300,330,330,7/7/2019 1:00
193.89,340,300,320,280,7/7/2019 2:00
186.80,300,300,320,300,7/7/2019 3:00
181.13,340,300,320,330,7/7/2019 4:00
174.34,350,320,400,450,7/7/2019 5:00
176.13,410,380,440,510,7/7/2019 6:00
162.84,420,440,480,520,7/7/2019 7:00
155.08,430,440,490,520,7/7/2019 8:00
179.94,430,440,480,510,7/7/2019 9:00
192.25,430,430,460,330,7/7/2019 10:00
193.97,410,380,420,330,7/7/2019 11:00
197.03,410,370,400,310,7/7/2019 12:00
196.28,410,370,340,310,7/7/2019 13:00
154.19,390,370,320,310,7/7/2019 14:00
70.08,410,370,340,310,7/7/2019 15:00
50.53,410,370,400,330,7/7/2019 16:00
90.45,410,390,420,510,7/7/2019 17:00
191.20,420,440,470,520,7/7/2019 18:00
217.92,430,440,490,530,7/7/2019 19:00
234.86,430,470,500,550,7/7/2019 20:00
238.67,430,470,520,560,7/7/2019 21:00
246.36,430,470,520,560,7/7/2019 22:00
233.22,430,440,500,550,7/7/2019 23:00
231.43,420,440,490,540,7/7/2019 0:00
225.46,410,440,490,540,7/8/2019 1:00
219.71,410,440,480,530,7/8/2019 2:00
217.62,410,420,470,530,7/8/2019 3:00
218.74,410,420,470,530,7/8/2019 4:00
217.03,410,430,470,530,7/8/2019 5:00
217.62,420,440,490,540,7/8/2019 6:00
234.34,430,470,500,550,7/8/2019 7:00
291.51,460,470,500,550,7/8/2019 8:00
298.45,450,470,490,540,7/8/2019 9:00
288.00,450,450,480,530,7/8/2019 10:00
278.30,430,440,470,530,7/8/2019 11:00
298.08,430,420,420,510,7/8/2019 12:00
288.67,430,400,420,510,7/8/2019 13:00
261.88,410,380,400,510,7/8/2019 14:00
249.86,410,370,400,440,7/8/2019 15:00
251.95,410,380,420,510,7/8/2019 16:00
257.25,410,380,420,330,7/8/2019 17:00
260.61,430,330,290,300,7/8/2019 18:00
276.73,430,330,290,270,7/8/2019 19:00
298.00,430,330,110,110,7/8/2019 20:00
235.54,430,330,110,110,7/8/2019 21:00
232.48,420,330,110,110,7/8/2019 22:00
229.49,410,330,110,80,7/8/2019 23:00
221.80,410,280,110,80,7/8/2019 0:00
227.99,400,280,110,110,7/9/2019 1:00
220.22,350,280,250,110,7/9/2019 2:00
218.28,340,280,290,110,7/9/2019 3:00
218.06,340,280,290,110,7/9/2019 4:00
218.13,340,290,290,300,7/9/2019 5:00
224.40,350,310,300,300,7/9/2019 6:00
269.85,410,380,300,300,7/9/2019 7:00
327.99,410,380,300,300,7/9/2019 8:00
328.81,420,380,300,290,7/9/2019 9:00
306.64,410,300,300,290,7/9/2019 10:00
284.85,390,300,280,300,7/9/2019 11:00
283.88,360,290,250,80,7/9/2019 12:00
276.57,350,110,110,20,7/9/2019 13:00
262.31,280,220,170,30,7/9/2019 14:00
259.33,250,220,250,30,7/9/2019 15:00
255.52,250,290,250,30,7/9/2019 16:00
259.25,250,270,110,30,7/9/2019 17:00
273.96,280,270,280,80,7/9/2019 18:00
301.05,280,290,250,110,7/9/2019 19:00
350.75,400,300,300,110,7/9/2019 20:00
357.46,410,380,300,280,7/9/2019 21:00
343.21,410,380,400,300,7/9/2019 22:00
327.46,390,380,400,300,7/9/2019 23:00
273.58,390,320,300,300,7/9/2019 0:00
245.38,340,300,300,110,7/10/2019 1:00
242.24,330,300,250,110,7/10/2019 2:00
239.33,260,300,250,110,7/10/2019 3:00
240.00,260,300,320,330,7/10/2019 4:00
240.53,250,300,350,450,7/10/2019 5:00
250.00,330,370,400,530,7/10/2019 6:00
312.84,410,390,440,530,7/10/2019 7:00
369.04,420,420,470,510,7/10/2019 8:00
364.18,420,420,300,330,7/10/2019 9:00
328.29,410,380,300,310,7/10/2019 10:00
308.51,410,380,300,300,7/10/2019 11:00
314.41,400,300,300,300,7/10/2019 12:00
292.24,390,300,300,300,7/10/2019 13:00
278.51,370,300,300,280,7/10/2019 14:00
276.05,360,300,300,280,7/10/2019 15:00
276.50,370,300,300,300,7/10/2019 16:00
289.86,390,300,330,330,7/10/2019 17:00
328.96,410,370,330,450,7/10/2019 18:00
365.30,410,420,420,530,7/10/2019 19:00
396.95,430,440,470,530,7/10/2019 20:00
384.11,430,450,490,530,7/10/2019 21:00
358.66,420,450,490,530,7/10/2019 22:00
356.20,410,440,490,530,7/10/2019 23:00
318.29,410,440,470,530,7/10/2019 0:00
272.56,410,420,460,520,7/11/2019 1:00
268.60,390,390,420,510,7/11/2019 2:00
262.11,390,390,420,510,7/11/2019 3:00
261.21,390,390,420,510,7/11/2019 4:00
261.21,390,390,420,510,7/11/2019 5:00
268.38,410,430,470,530,7/11/2019 6:00
316.51,430,440,480,530,7/11/2019 7:00
380.03,430,450,490,530,7/11/2019 8:00
387.64,430,440,470,520,7/11/2019 9:00
394.36,420,440,420,450,7/11/2019 10:00
386.44,410,380,340,300,7/11/2019 11:00
402.94,390,320,300,290,7/11/2019 12:00
383.76,350,300,300,280,7/11/2019 13:00
373.16,350,300,290,110,7/11/2019 14:00
348.16,340,290,280,110,7/11/2019 15:00
339.65,340,290,280,260,7/11/2019 16:00
343.31,350,290,290,290,7/11/2019 17:00
372.41,350,300,300,300,7/11/2019 18:00
393.31,410,370,400,380,7/11/2019 19:00
398.46,410,440,470,520,7/11/2019 20:00
387.34,430,440,490,540,7/11/2019 21:00
366.00,430,440,490,540,7/11/2019 22:00
356.44,410,440,490,540,7/11/2019 23:00
299.80,410,420,490,530,7/11/2019 0:00
290.76,410,420,480,530,7/12/2019 1:00
282.92,410,420,470,520,7/12/2019 2:00
279.49,400,420,460,520,7/12/2019 3:00
278.74,390,420,460,520,7/12/2019 4:00
281.36,390,390,440,510,7/12/2019 5:00
282.48,390,390,420,510,7/12/2019 6:00
361.33,410,400,420,510,7/12/2019 7:00
402.55,410,390,420,450,7/12/2019 8:00
436.07,410,380,330,430,7/12/2019 9:00
423.90,390,320,320,330,7/12/2019 10:00
391.27,360,300,300,300,7/12/2019 11:00
380.59,350,300,290,290,7/12/2019 12:00
332.58,340,300,260,110,7/12/2019 13:00
311.60,300,290,260,110,7/12/2019 14:00
304.13,290,290,280,110,7/12/2019 15:00
283.75,290,290,280,290,7/12/2019 16:00
288.52,340,300,300,300,7/12/2019 17:00
312.94,360,300,320,330,7/12/2019 18:00
380.07,410,370,400,510,7/12/2019 19:00
402.77,420,440,470,530,7/12/2019 20:00
402.62,420,440,490,540,7/12/2019 21:00
360.73,420,450,490,540,7/12/2019 22:00
327.65,420,440,490,540,7/12/2019 23:00
309.28,410,440,480,530,7/12/2019 0:00
306.52,410,420,470,530,13-07-2019 01:00:00
286.58,390,390,420,510,13-07-2019 02:00:00
275.30,360,380,420,510,13-07-2019 03:00:00
269.70,360,330,410,470,13-07-2019 04:00:00
276.42,350,300,340,440,13-07-2019 05:00:00
264.03,340,300,330,360,13-07-2019 06:00:00
269.56,340,300,300,330,13-07-2019 07:00:00
282.10,340,300,300,350,13-07-2019 08:00:00
287.18,360,300,300,330,13-07-2019 09:00:00
297.41,340,300,300,330,13-07-2019 10:00:00
297.33,340,300,300,310,13-07-2019 11:00:00
291.21,290,290,290,300,13-07-2019 12:00:00
282.77,290,290,280,300,13-07-2019 13:00:00
259.10,280,220,110,300,13-07-2019 14:00:00
253.43,280,220,110,300,13-07-2019 15:00:00
258.50,280,280,260,110,13-07-2019 16:00:00
255.59,290,290,290,290,13-07-2019 17:00:00
259.18,340,300,300,300,13-07-2019 18:00:00
275.60,360,300,330,430,13-07-2019 19:00:00
283.59,390,370,400,450,13-07-2019 20:00:00
282.17,390,390,420,510,13-07-2019 21:00:00
281.65,410,420,460,520,13-07-2019 22:00:00
307.64,410,420,460,520,13-07-2019 23:00:00
285.01,410,420,460,510,13-07-2019 00:00:00
267.65,360,380,420,510,14-07-2019 01:00:00
261.60,350,300,350,430,14-07-2019 02:00:00
252.12,340,300,320,340,14-07-2019 03:00:00
244.06,340,300,340,430,14-07-2019 04:00:00
247.94,340,320,400,450,14-07-2019 05:00:00
247.86,390,380,420,510,14-07-2019 06:00:00
252.87,410,430,470,510,14-07-2019 07:00:00
259.51,410,420,460,510,14-07-2019 08:00:00
271.23,410,380,420,330,14-07-2019 09:00:00
275.64,390,300,300,300,14-07-2019 10:00:00
279.52,360,300,290,280,14-07-2019 11:00:00
283.25,350,280,280,110,14-07-2019 12:00:00
277.95,340,280,110,110,14-07-2019 13:00:00
269.74,300,270,110,80,14-07-2019 14:00:00
263.99,280,270,110,80,14-07-2019 15:00:00
261.97,280,280,110,110,14-07-2019 16:00:00
263.62,340,290,280,290,14-07-2019 17:00:00
260.86,350,300,300,300,14-07-2019 18:00:00
282.51,400,370,400,450,14-07-2019 19:00:00
290.94,410,420,470,520,14-07-2019 20:00:00
297.96,410,440,490,530,14-07-2019 21:00:00
287.06,410,440,490,540,14-07-2019 22:00:00
288.25,410,430,480,530,14-07-2019 23:00:00
282.66,390,380,420,530,14-07-2019 00:00:00
281.31,360,380,420,530,15-07-2019 01:00:00
273.10,350,300,330,330,15-07-2019 02:00:00
272.13,340,300,330,300,15-07-2019 03:00:00
262.50,340,300,330,300,15-07-2019 04:00:00
260.78,350,310,330,310,15-07-2019 05:00:00
275.04,400,380,460,330,15-07-2019 06:00:00
293.85,420,440,490,530,15-07-2019 07:00:00
364.48,420,440,480,510,15-07-2019 08:00:00
364.78,420,420,430,400,15-07-2019 09:00:00
349.32,410,370,350,300,15-07-2019 10:00:00
344.92,410,300,300,280,15-07-2019 11:00:00
330.06,400,290,280,130,15-07-2019 12:00:00
291.32,390,290,280,110,15-07-2019 13:00:00
291.17,390,290,280,110,15-07-2019 14:00:00
283.18,390,290,280,110,15-07-2019 15:00:00
282.06,390,290,280,280,15-07-2019 16:00:00
278.18,410,320,300,290,15-07-2019 17:00:00
281.98,410,380,420,430,15-07-2019 18:00:00
289.52,430,440,490,530,15-07-2019 19:00:00
289.08,430,470,510,560,15-07-2019 20:00:00
286.76,430,470,520,580,15-07-2019 21:00:00
284.89,430,470,520,580,15-07-2019 22:00:00
285.12,430,470,520,560,15-07-2019 23:00:00
278.03,430,440,500,540,15-07-2019 00:00:00
274.91,430,440,500,540,16-07-2019 01:00:00
270.80,420,440,490,540,16-07-2019 02:00:00
260.80,410,440,490,540,16-07-2019 03:00:00
253.03,410,440,490,540,16-07-2019 04:00:00
247.36,410,440,490,540,16-07-2019 05:00:00
262.14,420,450,500,560,16-07-2019 06:00:00
288.05,430,460,510,560,16-07-2019 07:00:00
350.54,430,460,500,560,16-07-2019 08:00:00
366.89,430,450,490,530,16-07-2019 09:00:00
358.01,430,420,460,380,16-07-2019 10:00:00
351.89,410,370,340,300,16-07-2019 11:00:00
350.32,410,320,300,280,16-07-2019 12:00:00
314.11,410,300,300,280,16-07-2019 13:00:00
297.91,410,300,300,290,16-07-2019 14:00:00
294.62,410,300,290,280,16-07-2019 15:00:00
291.48,410,300,300,280,16-07-2019 16:00:00
293.43,410,370,320,300,16-07-2019 17:00:00
338.82,420,390,420,450,16-07-2019 18:00:00
364.43,430,450,490,540,16-07-2019 19:00:00
393.03,450,470,510,580,16-07-2019 20:00:00
387.95,450,470,510,600,16-07-2019 21:00:00
367.27,450,470,520,590,16-07-2019 22:00:00
365.85,430,470,520,560,16-07-2019 23:00:00
337.40,430,450,500,560,16-07-2019 00:00:00
298.85,420,440,490,550,17-07-2019 01:00:00
290.26,410,440,490,540,17-07-2019 02:00:00
284.66,410,440,490,540,17-07-2019 03:00:00
278.38,410,440,490,540,17-07-2019 04:00:00
283.01,410,440,490,540,17-07-2019 05:00:00
291.98,420,450,500,560,17-07-2019 06:00:00
328.79,430,460,510,560,17-07-2019 07:00:00
402.64,450,470,510,550,17-07-2019 08:00:00
409.21,430,450,490,530,17-07-2019 09:00:00
375.09,430,440,470,510,17-07-2019 10:00:00
364.26,420,370,400,310,17-07-2019 11:00:00
356.19,410,370,300,300,17-07-2019 12:00:00
336.03,410,320,300,290,17-07-2019 13:00:00
322.14,390,300,300,290,17-07-2019 14:00:00
302.58,390,300,300,290,17-07-2019 15:00:00
302.80,410,320,300,300,17-07-2019 16:00:00
310.64,410,370,330,310,17-07-2019 17:00:00
358.44,430,390,420,510,17-07-2019 18:00:00
388.30,430,450,500,530,17-07-2019 19:00:00
403.31,450,470,520,560,17-07-2019 20:00:00
410.93,450,470,520,580,17-07-2019 21:00:00
403.76,430,470,520,560,17-07-2019 22:00:00
378.15,430,450,500,550,17-07-2019 23:00:00
342.75,420,440,500,540,17-07-2019 00:00:00
302.18,410,440,480,540,18-07-2019 01:00:00
291.21,400,420,470,530,18-07-2019 02:00:00
282.39,390,380,420,530,18-07-2019 03:00:00
282.25,390,380,420,530,18-07-2019 04:00:00
281.35,400,380,470,530,18-07-2019 05:00:00
282.77,410,440,490,540,18-07-2019 06:00:00
327.05,430,450,500,550,18-07-2019 07:00:00
371.32,430,440,500,540,18-07-2019 08:00:00
365.57,430,440,480,520,18-07-2019 09:00:00
354.67,420,380,420,330,18-07-2019 10:00:00
335.33,410,330,300,300,18-07-2019 11:00:00
324.73,390,300,290,110,18-07-2019 12:00:00
301.73,350,290,260,110,18-07-2019 13:00:00
293.07,340,270,110,110,18-07-2019 14:00:00
291.13,280,270,110,110,18-07-2019 15:00:00
296.58,350,280,260,110,18-07-2019 16:00:00
292.77,370,300,280,280,18-07-2019 17:00:00
357.73,410,340,360,430,18-07-2019 18:00:00
372.89,420,420,480,530,18-07-2019 19:00:00
409.11,430,450,500,550,18-07-2019 20:00:00
403.36,430,450,500,560,18-07-2019 21:00:00
368.86,420,450,490,540,18-07-2019 22:00:00
358.48,410,430,470,530,18-07-2019 23:00:00
326.52,410,380,420,530,18-07-2019 00:00:00
282.71,390,380,420,510,19-07-2019 01:00:00
276.73,370,370,400,510,19-07-2019 02:00:00
276.29,350,320,400,450,19-07-2019 03:00:00
273.75,350,320,400,450,19-07-2019 04:00:00
273.90,350,300,360,330,19-07-2019 05:00:00
282.78,350,330,400,330,19-07-2019 06:00:00
319.89,390,380,420,330,19-07-2019 07:00:00
388.82,390,370,400,310,19-07-2019 08:00:00
391.88,390,320,320,300,19-07-2019 09:00:00
369.10,350,300,300,280,19-07-2019 10:00:00
357.38,340,280,110,110,19-07-2019 11:00:00
351.18,290,110,110,20,19-07-2019 12:00:00
328.63,280,110,110,20,19-07-2019 13:00:00
295.63,270,110,110,20,19-07-2019 14:00:00
294.21,270,110,110,20,19-07-2019 15:00:00
292.71,280,110,110,110,19-07-2019 16:00:00
293.91,290,270,110,110,19-07-2019 17:00:00
345.06,340,290,280,280,19-07-2019 18:00:00
382.84,370,320,400,110,19-07-2019 19:00:00
410.70,410,370,330,90,19-07-2019 20:00:00
403.15,410,370,330,110,19-07-2019 21:00:00
425.63,410,370,330,110,19-07-2019 22:00:00
377.84,390,330,330,80,19-07-2019 23:00:00
335.43,360,320,280,80,19-07-2019 00:00:00
307.68,350,320,280,80,20-07-2019 01:00:00
284.31,350,320,310,80,20-07-2019 02:00:00
274.83,350,320,280,80,20-07-2019 03:00:00
265.87,350,300,240,80,20-07-2019 04:00:00
256.54,340,300,290,110,20-07-2019 05:00:00
254.07,340,300,320,110,20-07-2019 06:00:00
