h2vmba3uEV22,h2vmba2uEV22,h2v0ba3uEV22,h2v0ba2uEV22,h2v0ba1uEV22,h1vmba2uEV22,h1v0ba3uEV22,h1v0ba2uEV22,h1v0ba1uEV22,A2vmba2uEV12,A2v0ba3uEV12,A2v0ba2uEV12,A2v0ba1uEV12,A1vmba2uEV12,A1v0ba3uEV12,A1v0ba2uEV12,A1v0ba1uEV12
0.627025552,0.552269925,0.384766892,0.449257555,0.35433429,0.382303515,0.241835768,0.302580976,0.249251938,0.324651272,0.24598608,0.243863307,0.194595413,0.245887816,0.150579155,0.174683306,0.134748707
0.529250871,0.454352342,0.3155718,0.380854208,0.31698638,0.321859087,0.200958477,0.264887789,0.229339458,0.265075121,0.197349157,0.205227727,0.17298395,0.205698213,0.122058659,0.152642238,0.12183596
0.448817246,0.374119558,0.257800807,0.320910325,0.273412365,0.270116121,0.172041942,0.235042423,0.215943606,0.213175605,0.155837378,0.170554921,0.142611882,0.167766192,0.100087471,0.13220177,0.105958544
0.386950049,0.314172794,0.223646016,0.277694374,0.242143457,0.227005199,0.154463927,0.207918575,0.189988067,0.171829623,0.129920306,0.139397377,0.114038417,0.138109295,0.087654916,0.114532237,0.09104554
0.345333007,0.285270414,0.210320138,0.256890226,0.218983794,0.203046519,0.147271214,0.193095339,0.174018254,0.146697751,0.118183432,0.121444824,0.098342818,0.119650828,0.08176523,0.102818461,0.080367635
0.334895201,0.269800056,0.205145856,0.24693549,0.206858428,0.191659141,0.145144689,0.186289991,0.167280032,0.132520164,0.113685454,0.111763072,0.089283551,0.110206966,0.079936188,0.095877624,0.073757294
0.317938756,0.263389786,0.204546885,0.244462141,0.197534535,0.184875022,0.144923557,0.183550923,0.161630072,0.125490679,0.11334487,0.10700144,0.081890076,0.104003671,0.079975142,0.092136065,0.069524482
0.325265066,0.268294074,0.211362998,0.253606687,0.192256303,0.186012133,0.148740179,0.18832426,0.156041303,0.126781394,0.120578064,0.107923327,0.07972307,0.103316404,0.082846852,0.093159039,0.066420768
0.367055338,0.305886016,0.243097334,0.28617131,0.193672269,0.201616724,0.166895176,0.207864256,0.155064542,0.152929043,0.149390192,0.119721262,0.079314624,0.112349543,0.09698434,0.102418403,0.065702002
0.454242409,0.422424414,0.336351342,0.373161646,0.222211411,0.254525769,0.213285096,0.250648264,0.172818904,0.226270384,0.214842834,0.15084554,0.088836451,0.14914901,0.12737988,0.123022381,0.07029795
0.588988247,0.579729193,0.429460166,0.483772181,0.276733653,0.342484628,0.261231838,0.303690828,0.189027866,0.323458713,0.280282899,0.203580637,0.114689501,0.208485248,0.158395019,0.149261109,0.082686374
0.66901714,0.666765802,0.456618924,0.54118589,0.34244958,0.417914253,0.269288328,0.330686262,0.220689984,0.399476132,0.298467313,0.246837575,0.152219403,0.26390334,0.165062933,0.167789516,0.09918875
0.668771681,0.675751023,0.446706843,0.547803987,0.397972989,0.436860234,0.258343059,0.335865592,0.246804296,0.418349883,0.293454686,0.269873428,0.181801743,0.287306569,0.161175642,0.174359042,0.110768019
0.66237953,0.6469787,0.431913538,0.521235032,0.399783443,0.430443546,0.258576717,0.323751589,0.249025457,0.410895976,0.285617264,0.272641659,0.197853457,0.29210216,0.163494552,0.176864766,0.121804164
0.677920176,0.624323874,0.398196288,0.498977923,0.388805639,0.418359275,0.23797446,0.310152356,0.258682578,0.403486973,0.261266792,0.271053103,0.201533624,0.288230144,0.152122441,0.174451183,0.128074771
0.656412341,0.599873097,0.366253412,0.477301835,0.381134615,0.399176094,0.218345737,0.295662423,0.251312898,0.383369949,0.244373239,0.258681891,0.203636739,0.271933645,0.139129172,0.170666635,0.12625952
0.641097943,0.576502379,0.361212125,0.459804472,0.370277911,0.379777768,0.218337008,0.287512645,0.23915207,0.37141106,0.241402377,0.24808344,0.198735436,0.262045847,0.138671586,0.167984665,0.125985654
0.63075906,0.562276709,0.356831045,0.449521053,0.34770246,0.372064108,0.2157476,0.283635351,0.234916335,0.369684171,0.24501433,0.245674822,0.190418207,0.261258995,0.13988808,0.168554014,0.123205216
0.670554848,0.613398212,0.401369329,0.485967371,0.360601441,0.400849882,0.233507122,0.303469754,0.244310564,0.416994218,0.288630709,0.264304217,0.193941352,0.29548194,0.158899846,0.185009522,0.130472591
0.871188051,0.817120342,0.545658503,0.622893443,0.503031794,0.521000133,0.297986237,0.366514197,0.270822593,0.522535257,0.383804934,0.335690281,0.257228211,0.385428613,0.201199774,0.222059594,0.152512272
0.879653281,0.835628829,0.537358508,0.668406567,0.529603241,0.56644096,0.299309447,0.390982906,0.291818471,0.498554056,0.370111383,0.390813895,0.321221138,0.395760794,0.197066223,0.236027496,0.181503878
0.783296278,0.740106114,0.467650871,0.6087479,0.484680264,0.507844114,0.273551682,0.371398701,0.296410032,0.45011897,0.322650138,0.360388788,0.294067072,0.347723813,0.179294969,0.226913898,0.172624662
0.754405485,0.712118256,0.442400142,0.569464841,0.48434994,0.482430989,0.270641029,0.36196729,0.315573132,0.435375657,0.298570498,0.330106295,0.262423099,0.326846702,0.178908937,0.217729603,0.167036406
0.705612635,0.654225218,0.430334209,0.519307098,0.454655856,0.449884752,0.269727989,0.34215449,0.285097697,0.399064789,0.289058536,0.300852799,0.245926941,0.301218793,0.1747815,0.206866742,0.162289069
0.622963271,0.528488202,0.373775605,0.424789456,0.383778644,0.376895312,0.2351017,0.293463919,0.252998408,0.324870139,0.24531078,0.245237669,0.207048624,0.24744299,0.148873985,0.17729275,0.144287039
0.503225759,0.401466903,0.296910732,0.33452085,0.294504802,0.296860209,0.192944793,0.244901502,0.232800955,0.251272138,0.189264311,0.187861828,0.161569872,0.197709394,0.119015782,0.146468983,0.1217323
0.398801373,0.318003268,0.235416672,0.275482109,0.239552096,0.240676497,0.161252778,0.208267098,0.193812102,0.195274431,0.14516258,0.147557259,0.12628519,0.154675369,0.096158772,0.122366914,0.099424392
0.342939676,0.27520881,0.208782081,0.245724482,0.213517365,0.205359279,0.147468629,0.188602275,0.171023923,0.157645427,0.125226025,0.124385409,0.101612596,0.13066343,0.085681269,0.106348274,0.086073678
0.317446516,0.255136941,0.198205167,0.233667742,0.194794488,0.186203518,0.142311965,0.17752307,0.154624402,0.137967531,0.115346367,0.110620365,0.08875442,0.115190264,0.081176369,0.097255386,0.076842897
0.294006869,0.247058423,0.195640008,0.230394465,0.186517964,0.177210741,0.140438342,0.173659786,0.146285714,0.127342944,0.111750244,0.105524998,0.080440771,0.105849993,0.079737155,0.092516458,0.070316222
0.298222168,0.249636347,0.196940471,0.240389949,0.180796763,0.176411577,0.140269509,0.176986988,0.146349282,0.126203936,0.114054659,0.107351627,0.077381089,0.103313242,0.079620244,0.092149624,0.066732017
0.33225135,0.279439167,0.210240001,0.280262014,0.194594724,0.192053845,0.146993529,0.194568747,0.1505136,0.13981661,0.125144068,0.118650025,0.07943618,0.111153442,0.084260424,0.099099779,0.067837622
0.401180481,0.353072774,0.252813187,0.336708564,0.218148503,0.228413309,0.169028171,0.217650313,0.156713147,0.177606073,0.157908121,0.140070491,0.090737349,0.131684899,0.100921405,0.111201702,0.072077827
0.465299166,0.432892695,0.338778912,0.375843902,0.236741317,0.265553374,0.217116849,0.234925227,0.167266348,0.231025095,0.221045777,0.166349381,0.108525198,0.161314499,0.134198797,0.123888403,0.07833157
0.534073565,0.500709294,0.411873694,0.407909742,0.272517675,0.306490052,0.254356642,0.254618752,0.177047087,0.282058545,0.272613849,0.186349727,0.123112883,0.194889296,0.163581215,0.135234123,0.081216343
0.581755272,0.537358798,0.433287301,0.418541563,0.292406231,0.341612241,0.25974334,0.262692059,0.189525518,0.325484854,0.284655591,0.202963494,0.144937328,0.223165912,0.163726366,0.141180494,0.089196355
0.615274289,0.533493878,0.424500402,0.413980655,0.319617136,0.352486944,0.252244908,0.262559073,0.198772546,0.35017495,0.281447621,0.212094396,0.158367249,0.236567208,0.160239302,0.143238402,0.095864731
0.613972045,0.52640572,0.422594656,0.410104898,0.330010186,0.355164454,0.255218312,0.26160541,0.212944268,0.352416958,0.282022644,0.218654441,0.171031584,0.245137239,0.161959669,0.146721821,0.104752792
0.607820991,0.525832058,0.397288389,0.407282877,0.333726946,0.354744815,0.240122704,0.260275631,0.217612261,0.360966091,0.270582125,0.223783308,0.180439307,0.249336305,0.153435935,0.148681271,0.111059777
0.603852379,0.519793617,0.378711224,0.403660114,0.328885629,0.350591953,0.224526242,0.255406318,0.223623108,0.365352591,0.249439511,0.220850892,0.181831401,0.250219051,0.142613566,0.146885325,0.114633545
0.589664541,0.520365103,0.383124865,0.404127257,0.346411377,0.349142096,0.224462722,0.254488486,0.234742038,0.378493229,0.254905988,0.221443316,0.18268101,0.251745705,0.141815892,0.148513198,0.116178185
0.600218351,0.534847803,0.381552585,0.420071592,0.353485012,0.357752409,0.227091836,0.26224497,0.23984689,0.401929443,0.265931574,0.233718932,0.181831094,0.262659408,0.14583412,0.156998463,0.118612854
0.673766552,0.625552426,0.434940926,0.481699401,0.395723787,0.411081664,0.250568003,0.2937,0.253816587,0.460477124,0.316142776,0.270596728,0.198887167,0.315882027,0.166635175,0.18225448,0.128362664
0.893908779,0.857663502,0.604935961,0.646829783,0.544282635,0.545092334,0.319551057,0.365362501,0.300181384,0.577150479,0.43180189,0.362565641,0.275200138,0.422084382,0.21103015,0.225211745,0.166128756
0.881677783,0.847855557,0.563837509,0.684253053,0.59948741,0.581898526,0.31496371,0.394280453,0.332832006,0.529620915,0.388283236,0.410837759,0.343341601,0.414334843,0.205173427,0.242785732,0.195449689
0.790733693,0.751581486,0.482413565,0.612448394,0.544105988,0.522134316,0.28316144,0.374906348,0.318243222,0.470529566,0.326922952,0.370207244,0.308456956,0.36060138,0.184524624,0.228883249,0.189162692
0.771872977,0.715866081,0.459113859,0.573223056,0.498244311,0.490095439,0.282063315,0.365691405,0.306913147,0.442830824,0.306812709,0.337343385,0.271768128,0.334298476,0.183477154,0.218995391,0.175612983
0.721749877,0.655263376,0.440156668,0.521335466,0.453659676,0.456506994,0.277499896,0.344953075,0.299892601,0.398837011,0.289158521,0.305750668,0.251330695,0.303058498,0.177167767,0.205243721,0.165403923
0.626565964,0.540811019,0.386386054,0.436036867,0.385908982,0.39168264,0.242843089,0.300130094,0.266984897,0.328621783,0.24830189,0.250772641,0.210351199,0.255355998,0.151348066,0.177757715,0.146323626
0.514508342,0.41608997,0.305403508,0.343180734,0.301871103,0.309531779,0.197684311,0.251792199,0.233662948,0.252071312,0.188907299,0.191852042,0.164565497,0.200776556,0.118486608,0.146572679,0.119135729
0.415250736,0.334612158,0.244486534,0.286003171,0.250527861,0.250782026,0.167456096,0.217393945,0.201810359,0.197042097,0.144966354,0.149071819,0.124940393,0.158677531,0.0965991,0.122468113,0.100534164
0.355228165,0.291290771,0.217516108,0.258420152,0.220531175,0.215646448,0.153298376,0.196893039,0.177129674,0.160226389,0.124827019,0.124715755,0.101121501,0.131676403,0.085646259,0.106249864,0.086233843
0.329602061,0.27326834,0.208429518,0.247543888,0.201980204,0.196431198,0.148092433,0.187544929,0.167188694,0.137879103,0.11655035,0.112525194,0.087543011,0.116590039,0.081260861,0.09731796,0.077071378
0.319204612,0.266349112,0.206502543,0.245909238,0.199665069,0.187582035,0.147039079,0.183921373,0.155200159,0.129029075,0.114497189,0.107322531,0.080345703,0.107744439,0.07978273,0.09272215,0.069778863
0.323502209,0.268759265,0.208752144,0.256741875,0.200924415,0.186966468,0.147434419,0.188057207,0.155656051,0.128488898,0.115271061,0.107321827,0.076709692,0.104733976,0.079889717,0.09220574,0.067139242
0.350415604,0.296970146,0.221983749,0.2954395,0.207643285,0.200409725,0.153242136,0.2050847,0.159986433,0.140041121,0.125067558,0.118211265,0.078862687,0.111306773,0.084550383,0.098499446,0.067623043
0.408769382,0.363131643,0.263180031,0.347665687,0.230546163,0.235998357,0.1752252,0.226384454,0.169239841,0.176027213,0.160140367,0.140901288,0.089510174,0.131980276,0.10250939,0.110488395,0.069995172
0.492242395,0.433591165,0.348354177,0.384641172,0.240477531,0.272656275,0.224223921,0.244713902,0.175148089,0.231604647,0.226157693,0.165318646,0.105207764,0.16035281,0.134307499,0.122702207,0.078087653
0.566381934,0.502712769,0.418058236,0.417069646,0.271993409,0.316052702,0.263012679,0.261922901,0.188124105,0.28662846,0.273383175,0.188799251,0.125862644,0.19636694,0.16226976,0.134419123,0.08317805
0.611552502,0.536001686,0.439203754,0.428503879,0.303018596,0.352179279,0.266490074,0.27024862,0.204788217,0.323820427,0.284010749,0.206151037,0.147321843,0.230074793,0.164749596,0.14089069,0.090516726
0.615802257,0.530302814,0.425241224,0.418461022,0.314993405,0.355769279,0.255767718,0.267752804,0.202741448,0.337990366,0.273671011,0.211028375,0.157047329,0.238047067,0.159451659,0.142842761,0.098760824
0.610324338,0.517488253,0.417117751,0.410718617,0.324395195,0.35677654,0.255788248,0.261904245,0.214436901,0.344642132,0.271318078,0.212658566,0.162919908,0.240406691,0.158393258,0.142866205,0.102441125
0.593856652,0.514694093,0.390128282,0.406034782,0.320259592,0.351233837,0.240110956,0.260460037,0.223044551,0.344223078,0.254865309,0.215628461,0.173917557,0.240995179,0.148282823,0.144944049,0.107315957
0.575444772,0.508068981,0.369949382,0.399742386,0.32136271,0.347631427,0.223703654,0.252998725,0.225186953,0.344000992,0.240455523,0.213386165,0.174272999,0.23982167,0.138629473,0.143351203,0.10731017
0.564902846,0.504299107,0.370872237,0.397048492,0.322683453,0.343033654,0.219798777,0.25103167,0.209079554,0.357343451,0.243596466,0.215124352,0.171796717,0.243393135,0.138903768,0.145266609,0.111259673
0.58732581,0.515574959,0.369823328,0.407499245,0.346873425,0.347136545,0.222178515,0.256817995,0.220205719,0.373170219,0.256507452,0.223749116,0.17303546,0.253331606,0.143287335,0.15135978,0.115379732
0.676236622,0.602373795,0.42721185,0.468772093,0.374576577,0.397441741,0.246981881,0.287536721,0.250355096,0.430313113,0.307723512,0.257068641,0.192967126,0.299092204,0.164779948,0.171987119,0.126135605
0.863587831,0.834343081,0.600378573,0.638908616,0.505715228,0.529925676,0.32039911,0.359830432,0.294490837,0.555188872,0.417289193,0.348102824,0.260708534,0.402025173,0.211322502,0.217674292,0.158241026
0.915433759,0.842666261,0.566485838,0.686927041,0.563447242,0.576395231,0.320204088,0.40020819,0.321156598,0.524097916,0.38638907,0.403119326,0.327320969,0.413850791,0.207843935,0.241702375,0.182788929
0.835972031,0.770406174,0.500164292,0.62989773,0.538156663,0.530950753,0.294020679,0.383795683,0.313225935,0.470099562,0.331718137,0.368373736,0.289903466,0.361097728,0.19098322,0.230110872,0.175996002
0.798051521,0.732680084,0.475106675,0.584942511,0.484446643,0.504828353,0.290041998,0.371111574,0.303804936,0.450987394,0.316584494,0.33648639,0.270683261,0.335571336,0.188369953,0.219618397,0.168940976
0.739709028,0.66000278,0.442866912,0.528874541,0.449758848,0.461765153,0.277698015,0.349006034,0.278153662,0.399455358,0.291911875,0.301150047,0.240748421,0.299621979,0.177910423,0.2039428,0.15910692
0.625337586,0.542981507,0.384738043,0.439179052,0.375287942,0.390876843,0.241459016,0.30380039,0.255736255,0.327446637,0.24957578,0.248240754,0.20542949,0.252512588,0.15049744,0.177801973,0.140571915
0.504200687,0.418939296,0.302615454,0.345477411,0.307570828,0.312360496,0.196731049,0.255323759,0.219095541,0.251414351,0.189265602,0.192681227,0.163851108,0.203995972,0.117824237,0.146496118,0.119889333
0.399977964,0.333703341,0.241715374,0.28638591,0.24687002,0.252994959,0.166034664,0.217612561,0.190227749,0.196168198,0.144994,0.150528145,0.127521343,0.159920348,0.095979322,0.123021196,0.099987666
0.353418763,0.288429734,0.214555028,0.255995839,0.213484987,0.215810567,0.151764477,0.195960655,0.174928447,0.157470383,0.124740296,0.126150293,0.103585856,0.132699636,0.085789843,0.107506345,0.085829629
0.325890461,0.267510217,0.204390426,0.24217194,0.199211488,0.195094532,0.146061454,0.184632973,0.161169432,0.136790716,0.115797583,0.111425546,0.089665497,0.115001413,0.081714182,0.097606509,0.076237292
0.312261006,0.25867463,0.201543435,0.24023588,0.19144742,0.186148369,0.144010488,0.18107148,0.155491259,0.127745899,0.113258852,0.106276999,0.081386893,0.10659478,0.080119967,0.092932733,0.070311514
0.315727845,0.260212344,0.203189665,0.249026477,0.190044386,0.184332331,0.144561846,0.183868907,0.155530237,0.126232724,0.114591801,0.106329543,0.077930385,0.102968652,0.080141296,0.092311604,0.066183504
0.34119612,0.28560091,0.214653823,0.283699645,0.205934726,0.195540483,0.150239858,0.198359703,0.157694323,0.137948723,0.125131445,0.11649015,0.078930885,0.109717592,0.084385034,0.098470325,0.065845524
0.401133124,0.351020173,0.256630234,0.337807327,0.227442484,0.231201396,0.17241736,0.220673887,0.161285714,0.173785036,0.156001859,0.137953885,0.087314242,0.129862359,0.101749087,0.110696702,0.070715402
0.481556604,0.43082321,0.339752842,0.383376844,0.246220771,0.267464544,0.220456494,0.242502694,0.157761155,0.229242115,0.21753865,0.163273711,0.102254091,0.160308076,0.133998802,0.124002719,0.076263409
0.559432092,0.514498039,0.41098471,0.426261209,0.265727629,0.316456233,0.25997562,0.263664391,0.172087642,0.285706193,0.272354397,0.19107046,0.120588676,0.195966468,0.164198168,0.13629098,0.084720973
0.61787677,0.563185168,0.437793574,0.445359992,0.296367493,0.358879562,0.269499483,0.276956655,0.190272966,0.33517044,0.294643684,0.210681003,0.141868701,0.230910523,0.167819564,0.145392417,0.091964312
0.62570283,0.570633265,0.438851619,0.445152983,0.303860131,0.370716688,0.268160514,0.27706436,0.198761155,0.353722486,0.292627968,0.222681602,0.156827215,0.253190143,0.16478833,0.147800621,0.099199634
0.630987945,0.567932976,0.442709126,0.444178924,0.335129896,0.375762119,0.271425064,0.27667431,0.224744978,0.364565228,0.293425712,0.230789015,0.169838925,0.258020592,0.168423566,0.150892291,0.107294211
0.627618449,0.566437865,0.418151353,0.443355021,0.333005229,0.378933246,0.255420412,0.279210575,0.232743433,0.367189329,0.276033623,0.234696064,0.180705154,0.267289335,0.157543759,0.152694988,0.108878496
0.627012579,0.562897032,0.400870303,0.439163163,0.343789164,0.379470942,0.240131377,0.274397932,0.233969325,0.366016575,0.261876658,0.229126798,0.181394205,0.267212799,0.146840273,0.150664656,0.11338454
0.609102201,0.559113101,0.403924098,0.439960419,0.333487916,0.377566705,0.239645179,0.273608042,0.219141608,0.377209474,0.262091316,0.229654801,0.175621596,0.267895034,0.145354668,0.152067972,0.113314034
0.627646751,0.566698772,0.403467749,0.44934744,0.348999347,0.378223143,0.240809976,0.280406661,0.238851138,0.391821604,0.270243389,0.233701881,0.176120674,0.271857249,0.149859355,0.15809744,0.115398191
0.702712264,0.633242689,0.452488945,0.495613711,0.377192685,0.421757668,0.260931809,0.30588252,0.251563923,0.43637214,0.313879953,0.256770474,0.184368575,0.314156694,0.168664319,0.176690879,0.124188523
0.855019392,0.822238463,0.599075561,0.634821481,0.460003916,0.531277988,0.32671268,0.368975572,0.28981048,0.536780001,0.41730152,0.319986194,0.230553594,0.389114267,0.2120854,0.214538481,0.144606912
0.878033543,0.838506793,0.568006984,0.676939235,0.521374674,0.574068285,0.323443287,0.402649611,0.30247188,0.513794618,0.387775215,0.364774013,0.279700105,0.39882902,0.207390225,0.231732307,0.169622133
0.807755241,0.750183414,0.492721818,0.614417339,0.459273024,0.521890084,0.290898088,0.380300417,0.29238986,0.452680466,0.324866109,0.335444552,0.262285079,0.35834312,0.185809264,0.21947923,0.1627947
0.773874214,0.709474852,0.466379857,0.573802325,0.445945822,0.484647863,0.286098983,0.367423284,0.28951881,0.434546197,0.307323562,0.312834126,0.240697508,0.332098684,0.182666889,0.210949276,0.153492678
0.755311845,0.670368626,0.449169342,0.53546869,0.432603786,0.465066444,0.282012273,0.351483699,0.290906632,0.402797789,0.291097652,0.290238394,0.223459406,0.311622064,0.177991511,0.201498487,0.147000489
0.665565514,0.575011351,0.395939107,0.466450703,0.386166449,0.407285063,0.248775782,0.315630708,0.273456693,0.342495674,0.248748099,0.251164856,0.198975441,0.265063034,0.152016731,0.180421151,0.137283219
0.553371788,0.46357848,0.319435706,0.382752536,0.330713072,0.339611243,0.205036624,0.273794931,0.236805944,0.2744681,0.19368779,0.208724635,0.165301874,0.216591017,0.122744478,0.155040074,0.120970933
0.445046056,0.370296618,0.255500231,0.315610354,0.277690234,0.275974159,0.172071004,0.235447777,0.209696414,0.215567223,0.150462866,0.165721031,0.13476376,0.172223309,0.099365929,0.132028163,0.105976064
0.374593337,0.311992976,0.223556908,0.273939998,0.234817256,0.232120893,0.155613379,0.208939445,0.18566428,0.172987136,0.127409235,0.135975174,0.109536888,0.142366506,0.087887687,0.114191136,0.092308952
0.341009799,0.282176282,0.210492184,0.253591447,0.213711803,0.206915916,0.149156084,0.19390895,0.176151636,0.145759072,0.117699959,0.118013097,0.093169709,0.121923836,0.082522577,0.102642108,0.081306904
0.32578001,0.268784462,0.206570651,0.246144519,0.200255842,0.19339176,0.146876123,0.187402897,0.164058075,0.132831308,0.114609744,0.109137039,0.084872125,0.111287379,0.079966461,0.095912182,0.07347764
0.315404214,0.26359296,0.205787926,0.245577433,0.187684242,0.186983393,0.146679714,0.185497519,0.156276274,0.126719638,0.113505946,0.105063033,0.078677089,0.105292114,0.079836329,0.09237951,0.067973442
0.322883333,0.270127212,0.212680522,0.2573421,0.186834433,0.188931723,0.150702733,0.191027099,0.153969745,0.12827832,0.120492097,0.107100836,0.076159402,0.10461962,0.083465819,0.09396137,0.065532281
0.358438511,0.306863204,0.245780936,0.293066151,0.196222289,0.20540832,0.170012982,0.209479879,0.155777424,0.152281221,0.146473611,0.119176986,0.07678899,0.11673602,0.097626963,0.103142034,0.066602337
0.453655561,0.411182179,0.334592723,0.375648171,0.21987178,0.254906447,0.218408721,0.251224756,0.170577689,0.217773824,0.214336347,0.151774643,0.088725256,0.149912086,0.129040153,0.121782219,0.070703088
0.578960314,0.565008545,0.432597403,0.486518913,0.300009598,0.340670677,0.265417728,0.302560035,0.182391547,0.306053757,0.283818951,0.203533536,0.115303738,0.212121232,0.161739845,0.147776006,0.082117265
0.69595098,0.666286413,0.485783025,0.557111566,0.357659281,0.42185018,0.283545281,0.33600247,0.20277512,0.377948078,0.316205276,0.248049139,0.15016047,0.267869434,0.174701528,0.168648465,0.097360283
0.73692451,0.697570436,0.504453352,0.581060126,0.396890887,0.454432408,0.289639003,0.345866125,0.221338364,0.419928688,0.330254194,0.268285073,0.172358603,0.293404056,0.177233283,0.177467943,0.109425454
0.7466634,0.704237182,0.50372705,0.580450659,0.409763016,0.460575735,0.295407099,0.347643399,0.23507496,0.437540515,0.331757877,0.279452573,0.178907365,0.303522878,0.182154151,0.183362304,0.11758509
0.74011661,0.675447664,0.460692493,0.555822067,0.400464949,0.45748038,0.272966203,0.337926856,0.241071656,0.422969451,0.302800586,0.274045657,0.183509241,0.304722298,0.16811238,0.181608161,0.122800896
0.728088682,0.632934571,0.41706657,0.520633936,0.365993413,0.435385858,0.247252988,0.321878464,0.234813047,0.411451279,0.273824133,0.261851917,0.179632226,0.296517725,0.15105363,0.174024721,0.120044753
0.698234689,0.608011103,0.409696649,0.501913942,0.384855602,0.418295823,0.2448631,0.312109179,0.239428344,0.404201157,0.272753643,0.253416454,0.174695702,0.293543126,0.150478744,0.170733934,0.122027928
0.69322146,0.594520997,0.413953821,0.496273481,0.354181927,0.410982552,0.247229047,0.309538938,0.235696656,0.404572514,0.274988276,0.251120425,0.171997585,0.29583789,0.154959267,0.172392123,0.122040377
0.755973052,0.633296908,0.459490777,0.524126415,0.390780838,0.428333452,0.267335339,0.327765829,0.237973705,0.438672294,0.321107239,0.26123113,0.175387835,0.320271596,0.172275664,0.187091417,0.124640367
0.882305243,0.778798766,0.585779328,0.633408707,0.432521557,0.517274148,0.326869199,0.387897813,0.257930732,0.504344959,0.401246397,0.311886949,0.206033789,0.38535059,0.210210298,0.219383826,0.142552337
0.886548261,0.782313913,0.547213639,0.651136921,0.474698983,0.550345141,0.317031875,0.405407087,0.281978503,0.473880713,0.364051946,0.338998436,0.238860018,0.379832866,0.197839153,0.228173862,0.151400353
0.772644782,0.696557667,0.478490942,0.584940447,0.439577938,0.49430214,0.286388607,0.380811958,0.263531474,0.423591318,0.316040635,0.308990777,0.220131195,0.333519272,0.180199138,0.212425224,0.147309235
0.76122146,0.664290039,0.460548316,0.551494108,0.425994016,0.469955694,0.283208779,0.363274451,0.267031002,0.398881793,0.300255028,0.283178917,0.199116504,0.310974473,0.178126768,0.20251701,0.13806636
0.738418422,0.624184481,0.4432348,0.516536858,0.414047305,0.443441549,0.280825368,0.347227995,0.264285259,0.372075368,0.282444589,0.265365085,0.190691786,0.287294647,0.172642588,0.191882656,0.135769494
0.639953944,0.546073262,0.392407019,0.456308409,0.383363473,0.391447285,0.247678766,0.313216592,0.249940334,0.323835242,0.244427827,0.237932348,0.176348046,0.255905937,0.147575528,0.172735754,0.125932627
0.541181284,0.453183022,0.322573679,0.384460161,0.335941881,0.331103268,0.206315786,0.274491585,0.232760766,0.269236793,0.195475896,0.200134031,0.149827317,0.213245685,0.120914054,0.15203513,0.11561339
0.445068137,0.367893688,0.258237099,0.317742387,0.285172558,0.273980324,0.173659423,0.237195412,0.215485282,0.211760909,0.151995275,0.161334308,0.126665056,0.173179039,0.098376119,0.129428494,0.102213092
0.382758705,0.31221248,0.224271992,0.27561958,0.245511976,0.232794456,0.156409224,0.209948977,0.189986486,0.169933653,0.128258843,0.134009308,0.10499034,0.142666715,0.086097953,0.112148086,0.089482982
0.340078431,0.283531319,0.21142035,0.255507361,0.217007775,0.206905695,0.149842161,0.195223274,0.17176555,0.145437796,0.117560199,0.117798393,0.091426354,0.121785221,0.081379356,0.101577244,0.079854884
0.327142157,0.2699658,0.207499054,0.247770908,0.208020371,0.194671834,0.147575469,0.188118987,0.16273031,0.132109838,0.113944915,0.108676225,0.083584522,0.109680196,0.079468497,0.095421674,0.073239407
0.322839137,0.264530473,0.206951652,0.246793474,0.197051466,0.188535318,0.146981292,0.186514271,0.158754777,0.125733411,0.112990709,0.104493576,0.077764983,0.103879488,0.079377265,0.091706983,0.068893682
0.33059951,0.269992309,0.213549738,0.255696617,0.194728306,0.189588656,0.15110458,0.190984029,0.152933917,0.127002279,0.119982239,0.105254687,0.075284562,0.104112023,0.082207647,0.092918058,0.066658525
0.365815196,0.300175112,0.244223705,0.285143228,0.196541866,0.20304371,0.169379676,0.208981085,0.155124501,0.147041844,0.14600896,0.116047705,0.075481349,0.112248291,0.095481554,0.100347842,0.065867938
0.446776961,0.391503915,0.333210673,0.363520014,0.210121176,0.247209755,0.215059123,0.247540814,0.16690779,0.20597317,0.207334827,0.144965546,0.082279645,0.142228598,0.126702506,0.11840914,0.068651149
0.584202451,0.534749496,0.430732161,0.472444543,0.27997485,0.328619297,0.263074321,0.296089353,0.1852792,0.289711906,0.27609644,0.189469333,0.104011968,0.199682237,0.157156516,0.14351804,0.078011077
0.66977549,0.632410128,0.470807628,0.53890952,0.327080838,0.403264123,0.277827266,0.327735205,0.202364143,0.359918287,0.302104577,0.232973317,0.136972715,0.252838241,0.166888814,0.162585677,0.090563148
0.712872549,0.667476082,0.483184236,0.558042984,0.355215311,0.435209993,0.275685886,0.338435932,0.217976115,0.406221508,0.309250244,0.253608839,0.157745429,0.28801,0.169649499,0.1719754,0.102909907
0.74810049,0.67210529,0.485894991,0.561579802,0.391440789,0.446222829,0.284253265,0.339238082,0.22540938,0.423503244,0.311645027,0.265657482,0.172839908,0.296286937,0.174108161,0.177705642,0.111504765
0.710723884,0.658139229,0.451188469,0.546205108,0.390967703,0.438202665,0.265080704,0.334424347,0.233251392,0.421005255,0.290298591,0.263908855,0.175095599,0.297800058,0.163360248,0.177202059,0.116629433
